time(s),temp_rise(℃）
1,-0.1
2,-0.1
3,-0.1
4,-0.1
5,-0.1
6,0
7,0
8,0.1
9,0.1
10,0.2
11,0.3
12,0.4
13,0.4
14,0.5
15,0.6
16,0.7
17,0.7
18,0.8
19,0.9
20,1
21,1
22,1.1
23,1.2
24,1.2
25,1.3
26,1.3
27,1.4
28,1.5
29,1.5
30,1.6
31,1.6
32,1.7
33,1.8
34,1.8
35,1.9
36,2
37,2
38,2.1
39,2.1
40,2.2
41,2.3
42,2.4
43,2.4
44,2.5
45,2.6
46,2.6
47,2.7
48,2.8
49,2.9
50,3.1
51,3.2
52,3.2
53,3.3
54,3.4
55,3.4
56,3.5
57,3.5
58,3.4
59,3.4
60,3.4
61,3.4
62,3.3
63,3.3
64,3.3
65,3.3
66,3.3
67,3.4
68,3.4
69,3.4
70,3.5
71,3.5
72,3.5
73,3.5
74,3.5
75,3.5
76,3.6
77,3.6
78,3.6
79,3.7
80,3.8
81,3.9
82,4
83,4
84,4.1
85,4.1
86,4.2
87,4.2
88,4.2
89,4.2
90,4.2
91,4.3
92,4.2
93,4.1
94,4.1
95,4.1
96,4.2
97,4.3
98,4.3
99,4.3
100,4.3
101,4.3
102,4.4
103,4.4
104,4.4
105,4.5
106,4.5
107,4.6
108,4.6
109,4.5
110,4.5
111,4.5
112,4.6
113,4.6
114,4.5
115,4.6
116,4.5
117,4.6
118,4.7
119,4.7
120,4.7
121,4.7
122,4.8
123,4.9
124,5
125,4.9
126,4.9
127,4.8
128,4.7
129,4.8
130,4.9
131,5
132,5
133,4.9
134,4.8
135,4.7
136,4.7
137,4.6
138,4.6
139,4.6
140,4.6
141,4.7
142,4.7
143,4.8
144,4.8
145,4.8
146,4.7
147,4.8
148,4.8
149,4.9
150,4.9
151,4.8
152,4.8
153,4.8
154,4.7
155,4.7
156,4.6
157,4.6
158,4.8
159,4.8
160,4.8
161,4.9
162,5
163,5
164,5
165,4.9
166,5
167,5.1
168,5.1
169,5.1
170,5
171,5.1
172,5.2
173,5.2
174,5.3
175,5.2
176,5.1
177,5.2
178,5.2
179,5.2
180,5.2
181,5.4
182,5.5
183,5.5
184,5.5
185,5.4
186,5.4
187,5.3
188,5.4
189,5.6
190,5.6
191,5.5
192,5.5
193,5.6
194,5.4
195,5.3
196,5.2
197,5.1
198,5
199,5
200,5
201,5
202,5
203,5.1
204,5.2
205,5.2
206,5.3
207,5.3
208,5.3
209,5.3
210,5.2
211,5.2
212,5.1
213,5.1
214,5
215,5
216,5
217,5
218,5.1
219,5.1
220,5.1
221,5.1
222,5.1
223,5
224,4.9
225,4.7
226,4.8
227,4.8
228,4.8
229,4.8
230,4.8
231,4.8
232,4.7
233,4.6
234,4.7
235,4.6
236,4.6
237,4.7
238,4.6
239,4.7
240,4.6
241,4.6
242,4.5
243,4.4
244,4.4
245,4.4
246,4.4
247,4.5
248,4.5
249,4.4
250,4.4
251,4.4
252,4.4
253,4.5
254,4.5
255,4.5
256,4.5
257,4.5
258,4.4
259,4.4
260,4.2
261,4.3
262,4.4
263,4.4
264,4.4
265,4.4
266,4.3
267,4.3
268,4.3
269,4.3
270,4.3
271,4.3
272,4.3
273,4.3
274,4.3
275,4.3
276,4.2
277,4.2
278,4.2
279,4.2
280,4.3
281,4.2
282,4.2
283,4.2
284,4.2
285,4.2
286,4.2
287,4.3
288,4.2
289,4.2
290,4.2
291,4.2
292,4.3
293,4.3
294,4.4
295,4.5
296,4.5
297,4.5
298,4.5
299,4.6
300,4.7
301,4.7
302,4.8
303,4.8
304,4.8
305,4.8
306,4.7
307,4.7
308,4.6
309,4.6
310,4.7
311,4.7
312,4.6
313,4.6
314,4.4
315,4.4
316,4.3
317,4.3
318,4.3
319,4.3
320,4.3
321,4.3
322,4.3
323,4.3
324,4.3
325,4.3
326,4.3
327,4.3
328,4.4
329,4.4
330,4.5
331,4.5
332,4.5
333,4.6
334,4.7
335,4.7
336,4.7
337,4.7
338,4.7
339,4.7
340,4.8
341,4.7
342,4.7
343,4.6
344,4.7
345,4.7
346,4.7
347,4.7
348,4.8
349,4.9
350,4.9
351,5
352,5.1
353,5.1
354,5.2
355,5.2
356,5.1
357,5
358,5
359,4.9
360,4.8
361,4.8
362,4.8
363,4.8
364,4.8
365,4.8
366,4.9
367,5
368,5
369,5.1
370,5.2
371,5.3
372,5.1
373,5.3
374,5.3
375,5.3
376,5.4
377,5.3
378,5.3
379,5.3
380,5.3
381,5.5
382,5.5
383,5.5
384,5.4
385,5.3
386,5.3
387,5.2
388,5.2
389,5.1
390,5.1
391,5
392,5
393,5
394,5.1
395,5.2
396,5.2
397,5.2
398,5.1
399,5
400,4.8
401,4.8
402,4.6
403,4.5
404,4.5
405,4.5
406,4.4
407,4.3
408,4.3
409,4.3
410,4.2
411,4.1
412,4.1
413,4
414,4
415,3.9
416,3.9
417,3.8
418,3.8
419,3.8
420,3.8
421,3.8
422,3.8
423,3.8
424,3.9
425,3.9
426,3.9
427,3.9
428,4
429,4
430,4
431,4
432,4.1
433,4.1
434,4.2
435,4.2
436,4.2
437,4.2
438,4.3
439,4.4
440,4.5
441,4.6
442,4.5
443,4.5
444,4.5
445,4.4
446,4.4
447,4.4
448,4.5
449,4.5
450,4.5
451,4.5
452,4.5
453,4.6
454,4.7
455,4.7
456,4.7
457,4.9
458,4.9
459,5
460,5.1
461,5.1
462,5
463,5
464,4.9
465,4.8
466,4.7
467,4.7
468,4.8
469,4.7
470,4.7
471,4.7
472,4.7
473,4.6
474,4.6
475,4.5
476,4.4
477,4.5
478,4.4
479,4.4
480,4.4
481,4.5
482,4.6
483,4.6
484,4.6
485,4.5
486,4.5
487,4.4
488,4.4
489,4.4
490,4.4
491,4.3
492,4.3
493,4.4
494,4.4
495,4.4
496,4.4
497,4.3
498,4.3
499,4.3
500,4.3
501,4.3
502,4.3
503,4.3
504,4.3
505,4.3
506,4.3
507,4.3
508,4.3
509,4.3
510,4.3
511,4.3
512,4.2
513,4.2
514,4.3
515,4.2
516,4.2
517,4.2
518,4.2
519,4.1
520,4.1
521,4.1
522,4.2
523,4.3
524,4.3
525,4.3
526,4.3
527,4.3
528,4.3
529,4.3
530,4.3
531,4.4
532,4.4
533,4.4
534,4.4
535,4.4
536,4.3
537,4.3
538,4.3
539,4.2
540,4.2
541,4.3
542,4.3
543,4.3
544,4.3
545,4.3
546,4.3
547,4.3
548,4.3
549,4.3
550,4.3
551,4.3
552,4.3
553,4.3
554,4.3
555,4.3
556,4.3
557,4.3
558,4.3
559,4.3
560,4.3
561,4.3
562,4.3
563,4.3
564,4.3
565,4.3
566,4.3
567,4.3
568,4.2
569,4.3
570,4.2
571,4.2
572,4.2
573,4.2
574,4.3
575,4.3
576,4.3
577,4.3
578,4.3
579,4.4
580,4.3
581,4.3
582,4.4
583,4.4
584,4.4
585,4.5
586,4.5
587,4.5
588,4.5
589,4.6
590,4.6
591,4.6
592,4.6
593,4.6
594,4.6
595,4.6
596,4.6
597,4.6
598,4.6
599,4.6
600,4.7
