time(s),temp_rise(℃）
314,29.05
315,28.95
316,28.9
317,28.65
318,28.6
319,28.35
320,28.35
321,28.5
322,29
323,29.45
324,29.55
325,29.65
326,29.75
327,30
328,30.15
329,30.3
330,30.4
331,30.35
332,30.15
333,30.3
334,30.3
335,30.1
336,29.95
337,30
338,30.05
339,30.3
340,30.45
341,30.4
342,30.45
343,30.35
344,30.45
345,30.45
346,30.2
347,29.3
348,28.8
349,28.55
350,28.65
351,28.6
352,28.6
353,28.6
354,28.65
355,28.85
356,28.8
357,28.55
358,28.65
359,28.6
360,28.6
361,28.6
362,28.55
363,28.65
364,28.7
365,28.65
366,28.65
367,28.8
368,28.75
369,28.25
370,27.65
371,27.6
372,27.5
373,27.4
374,27.45
375,27.5
376,27.55
377,27.85
378,27.85
379,27.9
380,28.1
381,28.2
382,28.4
383,28.6
384,28.55
385,28.6
386,28.75
387,28.8
388,29.05
389,29.3
390,29.25
391,29.3
392,29.3
393,29.3
394,29.35
395,29.45
396,29.6
397,29.75
398,29.9
399,30.05
400,30.3
401,30.6
402,30.15
403,30.15
404,30.25
405,30.35
406,30.7
407,31
408,30.95
409,31
410,31
411,30.8
412,31
413,31.45
414,31.55
415,31.55
416,31.25
417,31.25
418,31.15
419,31.25
420,31.35
421,31.3
422,31.15
423,31.15
424,31.1
425,31.1
426,31.3
427,31.5
428,31.5
429,31.65
430,31.85
431,32.05
432,32.4
433,32.4
434,32.05
435,31.8
436,31.6
437,31.6
438,31.5
439,31.5
440,31.85
441,32.05
442,32.05
443,32.2
444,32.1
445,32.1
446,32.15
447,32.05
448,32.2
449,32.2
450,32.2
451,32.2
452,32.25
453,32.25
454,32.3
455,32.35
456,32.2
457,32.1
458,32
459,31.75
460,31.5
461,31.5
462,31.5
463,31.35
464,31.2
465,31.1
466,31.05
467,30.95
468,30.95
469,31
470,31
471,31
472,30.9
473,30.65
474,30.45
475,30.35
476,30.4
477,30.5
478,30.65
479,30.65
480,30.8
481,31.15
482,31.2
483,31.15
484,31.3
485,31.55
486,31.7
487,32.15
488,32.3
489,32.45
490,32.35
491,32.3
492,31.95
493,31.65
494,31.6
495,31.65
496,31.8
497,32.1
498,32.1
499,32.25
500,32.45
501,32.65
502,32.8
503,32.9
504,33.1
505,33.3
506,33.4
507,33.35
508,33.35
509,33.35
510,33.25
511,33.25
512,33.2
513,33.3
514,33.35
515,33.05
516,33.15
517,33.2
518,33.3
519,33.65
520,33.6
521,33.15
522,33.15
523,33
524,32.7
525,32.3
526,31.8
527,31.2
528,30.9
529,30.95
530,30.6
531,30.3
532,30.15
533,30.25
534,30.25
535,30.7
536,30.65
537,30.8
538,30.85
539,30.95
540,31.35
541,31.5
542,31.45
543,31.65
544,31.6
545,31.65
546,31.6
547,31.65
548,31.9
549,31.85
550,31.9
551,32.05
552,32.15
553,32.35
554,31.9
555,31.7
556,31.8
557,31.95
558,31.9
559,32
560,32.05
561,32.25
562,31.8
563,31.5
564,31.4
565,31.4
566,31.2
567,31.25
568,31.25
569,31.6
570,31.7
571,31.5
572,31.75
573,31.6
574,31.7
575,31.95
576,31.85
577,32
578,32.2
579,32.2
580,32.1
581,32.3
582,31.85
583,31.85
584,31.9
585,31.8
586,31.95
587,32.1
588,32.15
589,32.15
590,32
591,31.85
592,31.95
593,31.75
594,31.4
595,31.25
596,31.25
597,31.3
598,31.25
599,31.1
