time(s),temp_rise(℃）
197,33.15
198,33.3
199,33.4
200,33.7
201,33.5
202,33.6
203,33.7
204,33.95
205,33.85
206,33.75
207,33.55
208,33.7
209,33.65
210,33.4
211,33.05
212,32.85
213,33.05
214,33.1
215,33.3
216,33.5
217,33.5
218,33.25
219,33.35
220,33.4
221,33.4
222,33.45
223,33.5
224,33.5
225,33.6
226,33.55
227,33.55
228,33.65
229,33.7
230,33.7
231,33.95
232,33.8
233,33.8
234,34
235,34.05
236,34
237,34.2
238,34.5
239,34.6
240,34.55
241,34.65
242,34.6
243,34.6
244,34.2
245,33.9
246,34.25
247,34.1
248,34.1
249,34.3
250,35
251,35.2
252,35.1
253,35
254,35
255,35.2
256,35.2
257,34.55
258,34.05
259,33.85
260,34.2
261,34.1
262,34.1
263,33.9
264,33.45
265,33.3
266,33.3
267,33.4
268,33.5
269,33.55
270,33.15
271,33.1
272,33.15
273,32.95
274,33.15
275,33.35
276,33.3
277,33.2
278,32.95
279,32.45
280,32.35
281,32.2
282,32.25
283,32.5
284,32.35
285,32.25
286,32.3
287,32.25
288,32.65
289,32.45
290,32.5
291,32.45
292,32.8
293,33
294,33.3
295,33.1
296,32.8
297,33.1
298,33.35
299,33.5
300,33.45
301,33.65
302,33.65
303,33.35
304,33.35
305,33.65
306,33.7
307,33.6
308,33.5
309,33.55
310,33.45
311,33.4
312,33.4
313,33.25
314,33.15
315,33.35
316,33.25
317,33.15
318,33
319,33.15
320,33.8
321,33.4
322,33.55
323,34.1
324,34.15
325,34.1
326,34.05
327,33.95
328,33.9
329,33.85
330,33.85
331,33.45
332,33.05
333,33
334,33.15
335,33.25
336,33.6
337,33.45
338,33.35
339,33.2
340,33.15
341,33.15
342,33.4
343,33.45
344,33.2
345,33.7
346,33.65
347,33.4
348,33.2
349,33.15
350,33
351,33.1
352,33.3
353,33.35
354,33.4
355,33.4
356,33.6
357,33.45
358,33.45
359,33.6
360,33.75
361,34
362,34.15
363,34.35
364,34.25
365,34.05
366,34.25
367,34.35
368,34.25
369,34.75
370,34.8
371,35.05
372,34.4
373,33.3
374,33.25
375,32.7
376,32.4
377,32.9
378,33.2
379,33.35
380,33.25
381,33.4
382,33.6
383,33.95
384,34.25
385,34.6
386,34.9
387,35.4
388,35.4
389,35.45
390,35.75
391,35.75
392,35.75
393,35.85
394,35.35
395,35.1
396,34.85
397,34.6
398,34.4
399,34.2
400,34
401,34
402,34.1
403,33.9
404,33.85
405,33.5
406,33.25
407,33.1
408,33.25
409,33.45
410,33.45
411,33.1
412,33.15
413,33.25
414,33.4
415,33.4
416,32.75
417,32.35
418,32.1
419,32.65
420,33.3
421,33.65
422,33.95
423,33.8
424,33.85
425,33.7
426,34
427,34.25
428,34.6
429,34.4
430,34.5
431,35
432,35
433,34.95
434,35.2
435,35.2
436,35
437,34.9
438,34.3
439,33.85
440,33.9
441,34.35
442,34.55
443,34.65
444,35.05
445,35.35
446,35.35
447,34.9
448,34.9
449,34.7
450,34.4
451,34.4
452,34.2
453,34
454,33.9
455,33.85
456,34.05
457,33.9
458,33.8
459,33.7
460,33.75
461,33.7
462,33.1
463,33
464,33.2
465,33.35
466,33.65
467,33.8
468,33.85
469,33.6
470,33.55
471,33.75
472,33.9
473,33.75
474,33.7
475,33.45
476,33.25
477,33.3
478,33.3
479,33.4
480,33.6
481,34.2
482,34.5
483,34.35
484,34.45
485,34.3
486,34.25
487,34.2
488,34.05
489,34.05
490,34
491,34
492,34.25
493,34.5
494,35.05
495,35.2
496,35.1
497,34.6
498,34.3
499,34.35
500,34.1
501,33.95
502,33.95
503,33.9
504,33.9
505,34
506,34.1
507,34
508,34.15
509,33.9
510,33.9
511,33.7
512,33.6
513,33.7
514,33.5
515,33.1
516,33.5
517,33.85
518,33.85
519,33.6
520,33.6
521,33.4
522,33.35
523,33.25
524,33.25
525,33.6
526,33.9
527,34
528,33.65
529,33.5
530,33.4
531,33.5
532,33.2
533,33.35
534,33.25
535,33.85
536,34.2
537,34.65
538,34.65
539,34.35
540,34.35
541,34.3
542,33.9
543,33.5
544,33.25
545,33.45
546,33.95
547,33.7
548,33.75
549,33.65
550,33.9
551,33.9
552,33.9
553,33.85
554,33.7
555,33.65
556,33.35
557,33.6
558,33.85
559,33.95
560,33.9
561,33.6
562,33.5
563,33.75
564,34
565,33.95
566,33.95
567,33.95
568,34.1
569,33.95
570,33.8
571,33.8
572,34.25
573,34.65
574,34.7
575,34.6
576,34.7
577,34.85
578,34.9
579,34.5
580,34.2
581,34
582,34
583,34.15
584,34.25
585,34.6
586,34.75
587,34.65
588,34.65
589,34.5
590,34.4
591,34.25
592,34
593,34
594,34.35
595,34.95
596,34.65
597,34.1
598,33.85
599,33.8
