time(s),temp_rise(℃）
232,17.85
233,17.85
234,17.8
235,17.6
236,17.6
237,17.5
238,17.45
239,17.35
240,17.4
241,17.25
242,17.2
243,17.3
244,17.4
245,17.5
246,17.45
247,17.2
248,17.45
249,17.8
250,17.75
251,17.75
252,17.75
253,17.9
254,17.9
255,17.9
256,17.8
257,17.85
258,18
259,18.05
260,18.2
261,18.25
262,18.45
263,18.65
264,18.35
265,18.5
266,18.65
267,18.6
268,18.35
269,18.35
270,18.35
271,18.4
272,18.35
273,18.3
274,18.05
275,17.8
276,17.7
277,17.8
278,17.8
279,17.85
280,18
281,18.3
282,18.35
283,18.6
284,18.45
285,18.35
286,18.2
287,18.3
288,18.25
289,18.65
290,18.7
291,18.7
292,18.8
293,18.65
294,18.5
295,18.45
296,18.6
297,18.65
298,18.45
299,18.45
300,18.5
301,18.7
302,18.5
303,18.7
304,18.5
305,18.35
306,18.2
307,18.2
308,18.35
309,18.5
310,18.45
311,18.5
312,18.55
313,18.6
314,18.5
315,18.65
316,18.85
317,18.8
318,19.05
319,19.35
320,19.55
321,19.5
322,19.6
323,19.45
324,19.1
325,19.1
326,19.4
327,19.45
328,19.6
329,19.5
330,19.55
331,19.65
332,19.6
333,19.85
334,19.85
335,19.95
336,19.85
337,20.1
338,20
339,19.7
340,19.55
341,19.3
342,19.05
343,18.7
344,18.65
345,18.65
346,18.75
347,18.55
348,18.65
349,18.55
350,18.7
351,18.85
352,18.7
353,18.65
354,18.65
355,18.35
356,18.4
357,18.45
358,18.55
359,18.75
360,18.8
361,18.75
362,19.1
363,19.1
364,19.05
365,19.1
366,19.1
367,19.05
368,19.15
369,19
370,19.05
371,18.95
372,18.85
373,18.9
374,19
375,18.9
376,18.85
377,18.9
378,18.65
379,18.8
380,18.9
381,18.7
382,18.75
383,18.7
384,18.65
385,18.55
386,18.6
387,18.45
388,18.7
389,18.75
390,18.8
391,19.05
392,19.2
393,19.1
394,19.1
395,18.85
396,18.7
397,18.4
398,18.25
399,18.45
400,18.55
401,18.55
402,18.6
403,18.65
404,18.7
405,18.7
406,18.5
407,18.3
408,18.35
409,18.45
410,18.25
411,18.35
412,18.3
413,18
414,18.05
415,18.25
416,18.25
417,18.35
418,18.45
419,18.55
420,18.6
421,18.5
422,18.3
423,18.45
424,18.65
425,18.6
426,18.65
427,18.7
428,18.75
429,18.75
430,18.75
431,18.75
432,18.7
433,18.65
434,18.6
435,18.7
436,18.75
437,18.7
438,18.8
439,18.9
440,19
441,19
442,19
443,18.9
444,18.8
445,18.85
446,18.75
447,19.05
448,19.2
449,19.15
450,19
451,18.9
452,18.9
453,18.65
454,18.5
455,18.5
456,18.3
457,18.3
458,18.55
459,18.35
460,18.35
461,18.3
462,18.25
463,18.15
464,17.9
465,17.85
466,17.95
467,18.1
468,18.45
469,18.45
470,18.2
471,18.25
472,18.5
473,18.7
474,18.7
475,18.95
476,19.1
477,18.9
478,18.7
479,18.75
480,18.6
481,18.6
482,18.4
483,18.25
484,18.05
485,17.85
486,17.85
487,17.75
488,17.55
489,17.45
490,17.4
491,17.3
492,17.4
493,17.5
494,17.55
495,17.55
496,17.45
497,17.5
498,17.65
499,18
500,18
501,18
502,18
503,18.05
504,17.9
505,17.75
506,17.6
507,17.75
508,18.05
509,18.05
510,18.2
511,18.05
512,17.85
513,17.8
514,17.6
515,17.7
516,17.75
517,17.8
518,17.8
519,17.8
520,18.05
521,18
522,18.15
523,18
524,17.85
525,18.05
526,18.15
527,18.35
528,18.25
529,18.15
530,18.05
531,18.05
532,18.35
533,18.2
534,18.05
535,17.95
536,17.85
537,17.75
538,17.9
539,17.8
540,17.7
541,17.8
542,17.9
543,17.9
544,17.9
545,18.25
546,18.35
547,18.65
548,18.65
549,18.75
550,18.9
551,18.9
552,18.95
553,18.9
554,18.85
555,18.95
556,18.7
557,18.65
558,18.9
559,18.85
560,18.8
561,19.05
562,18.5
563,18.3
564,18.1
565,18
566,18
567,17.85
568,17.9
569,18
570,18.25
571,18.1
572,18.05
573,18.25
574,18.5
575,18.85
576,18.95
577,18.8
578,18.8
579,18.65
580,18.6
581,18.65
582,18.55
583,18.5
584,18.5
585,18.55
586,18.8
587,18.75
588,18.75
589,18.75
590,18.85
591,18.75
592,18.4
593,18.35
594,18.45
595,18.55
596,18.55
597,18.55
598,18.6
599,18.3
