time(s),temp_rise(℃）
1,1
2,1
3,0.9
4,0.9
5,0.85
6,0.9
7,1
8,1
9,0.95
10,0.95
11,1.05
12,1.1
13,1.15
14,1.15
15,1.25
16,1.3
17,1.3
18,1.4
19,1.4
20,1.3
21,1.35
22,1.45
23,1.55
24,1.65
25,1.6
26,1.55
27,1.6
28,1.7
29,1.7
30,1.8
31,1.9
32,1.9
33,2
34,2.05
35,2.15
36,2.3
37,2.35
38,2.35
39,2.3
40,2.4
41,2.5
42,2.55
43,2.55
44,2.65
45,2.7
46,2.8
47,2.8
48,2.8
49,2.85
50,2.75
51,2.85
52,2.9
53,2.9
54,2.85
55,2.85
56,2.9
57,3
58,3.1
59,3.15
60,3.2
61,3.2
62,3.35
63,3.6
64,3.45
65,3.45
66,3.4
67,3.5
68,3.6
69,3.6
70,3.5
71,3.45
72,3.6
73,3.65
74,3.65
75,3.6
76,3.55
77,3.6
78,3.65
79,3.6
80,3.65
81,3.75
82,3.8
83,3.9
84,4
85,3.9
86,3.95
87,3.9
88,3.9
89,3.9
90,3.85
91,3.95
92,3.95
93,3.85
94,3.95
95,3.95
96,4
97,4
98,4
99,3.8
100,4
101,4
102,4.05
103,4.1
104,3.9
105,3.95
106,4
107,4.15
108,4.2
109,4.1
110,4
111,3.95
112,4.05
113,4.05
114,4.05
115,4.05
116,4.1
117,4.2
118,4.25
119,4.15
120,4.3
121,4.25
122,4.3
123,4.35
124,4.3
125,4.35
126,4.4
127,4.35
128,4.4
129,4.35
130,4.5
131,4.55
132,4.5
133,4.45
134,4.45
135,4.4
136,4.4
137,4.3
138,4.3
139,4.35
140,4.35
141,4.45
142,4.4
143,4.35
144,4.3
145,4.35
146,4.35
147,4.35
148,4.3
149,4.3
150,4.3
151,4.3
152,4.25
153,4.25
154,4.2
155,4.15
156,4.1
157,4.2
158,4.2
159,4.1
160,4.1
161,4.05
162,4.05
163,4
164,4
165,4.05
166,4
167,4.15
168,4.15
169,4.2
170,4.25
171,4.25
172,4.35
173,4.4
174,4.25
175,4.2
176,4.3
177,4.3
178,4.4
179,4.35
180,4.35
181,4.35
182,4.35
183,4.4
184,4.35
185,4.35
186,4.35
187,4.3
188,4.25
189,4.2
190,4.2
191,4.2
192,4.2
193,4.25
194,4.2
195,4.3
196,4.25
197,4.35
198,4.4
199,4.45
200,4.45
201,4.55
202,4.5
203,4.35
204,4.45
205,4.45
206,4.5
207,4.5
208,4.4
209,4.4
210,4.5
211,4.6
212,4.6
213,4.6
214,4.4
215,4.5
216,4.55
217,4.6
218,4.55
219,4.5
220,4.5
221,4.5
222,4.4
223,4.3
224,4.15
225,4.15
226,4.25
227,4.3
228,4.2
229,4.2
230,4.25
231,4.2
232,4.2
233,4.15
234,4.2
235,4.2
236,4.2
237,4.15
238,4.1
239,4.1
240,4.15
241,4.2
242,4.15
243,4.1
244,4.1
245,4.2
246,4.3
247,4.2
248,4.2
249,4.2
250,4.3
251,4.25
252,4.25
253,4.25
254,4.35
255,4.3
256,4.25
257,4.15
258,4.2
259,4.2
260,4.35
261,4.3
262,4.25
263,4.15
264,4.25
265,4.3
266,4.45
267,4.2
268,4.1
269,4.2
270,4.25
271,4.3
272,4.15
273,4.2
274,4.25
275,4.35
276,4.45
277,4.45
278,4.4
279,4.35
280,4.35
281,4.4
282,4.4
283,4.4
284,4.45
285,4.4
286,4.4
287,4.45
288,4.4
289,4.4
290,4.5
291,4.45
292,4.45
293,4.4
294,4.3
295,4.2
296,4.2
297,4.15
298,4.15
299,4.15
300,4.2
301,4.15
302,4.15
303,4.15
304,4.15
305,4.1
306,4.1
307,4.15
308,4.2
309,4.3
310,4.35
311,4.35
312,4.4
313,4.3
314,4.25
315,4.3
316,4.35
317,4.25
318,4.35
319,4.4
320,4.5
321,4.5
322,4.5
323,4.4
324,4.55
325,4.6
326,4.55
327,4.5
328,4.4
329,4.55
330,4.7
331,4.7
332,4.65
333,4.6
334,4.55
335,4.65
336,4.65
337,4.65
338,4.45
339,4.4
340,4.4
341,4.4
342,4.35
343,4.5
344,4.45
345,4.5
346,4.5
347,4.45
348,4.45
349,4.5
350,4.65
351,4.55
352,4.5
353,4.5
354,4.45
355,4.45
356,4.45
357,4.5
358,4.4
359,4.25
360,4.25
361,4.3
362,4.35
363,4.4
364,4.45
365,4.5
366,4.5
367,4.45
368,4.35
369,4.4
370,4.4
371,4.4
372,4.4
373,4.3
374,4.3
375,4.25
376,4.3
377,4.35
378,4.55
379,4.5
380,4.55
381,4.5
382,4.4
383,4.4
384,4.5
385,4.55
386,4.35
387,4.35
388,4.3
389,4.25
390,4.35
391,4.3
392,4.4
393,4.55
394,4.45
395,4.55
396,4.45
397,4.5
398,4.45
399,4.45
400,4.45
401,4.55
402,4.5
403,4.5
404,4.5
405,4.6
