time(s),temp_rise(℃）
241,18.2
242,18.3
243,18.3
244,18.2
245,18.1
246,18.1
247,18.1
248,18.2
249,18.3
250,18.4
251,18.5
252,18.6
253,18.7
254,18.8
255,18.8
256,18.9
257,18.9
258,18.7
259,18.7
260,18.7
261,18.7
262,18.8
263,18.8
264,18.9
265,18.8
266,18.7
267,18.8
268,18.8
269,18.7
270,18.8
271,18.8
272,18.9
273,18.8
274,18.8
275,18.6
276,18.6
277,18.7
278,18.6
279,18.6
280,18.4
281,18.5
282,18.5
283,18.5
284,18.5
285,18.4
286,18.3
287,18.3
288,18.4
289,18.3
290,18.3
291,18.2
292,18.3
293,18.3
294,18.2
295,18.2
296,18.1
297,18
298,17.9
299,17.8
300,17.8
301,17.6
302,17.5
303,17.5
304,17.5
305,17.5
306,17.7
307,17.7
308,17.6
309,17.4
310,17.6
311,17.6
312,17.6
313,17.8
314,17.7
315,17.7
316,17.8
317,17.8
318,17.8
319,17.8
320,17.8
321,17.7
322,17.9
323,18
324,18.1
325,18.2
326,18.2
327,18.2
328,18.3
329,18.4
330,18.3
331,18.3
332,18.3
333,18.4
334,18.5
335,18.5
336,18.5
337,18.6
338,18.6
339,18.7
340,18.7
341,18.8
342,18.7
343,18.6
344,18.7
345,18.8
346,18.9
347,19
348,18.9
349,18.9
350,19
351,19.1
352,19.2
353,19.1
354,19.1
355,19.2
356,19.2
357,19.4
358,19.4
359,19.4
360,19.4
361,19.4
362,19.5
363,19.5
364,19.5
365,19.6
366,19.6
367,19.6
368,19.7
369,19.7
370,19.6
371,19.7
372,19.7
373,19.7
374,19.8
375,19.8
376,19.8
377,19.7
378,19.7
379,19.7
380,19.8
381,19.8
382,19.9
383,19.8
384,19.9
385,19.8
386,19.8
387,19.7
388,19.7
389,19.8
390,19.7
391,19.6
392,19.4
393,19.4
394,19.4
395,19.4
396,19.4
397,19.4
398,19.4
399,19.1
400,18.9
401,18.9
402,19.1
403,19.2
404,19.1
405,19.1
406,19.1
407,19.3
408,19.2
409,19
410,19.1
411,19.1
412,19
413,18.8
414,18.8
415,19
416,19.3
417,19.3
418,19.4
419,19.5
420,19.6
421,19.7
422,19.6
423,19.7
424,19.7
425,19.7
426,19.8
427,19.7
428,19.6
429,19.6
430,19.5
431,19.6
432,19.7
433,19.7
434,19.6
435,19.7
436,19.9
437,19.9
438,19.8
439,19.6
440,19.5
441,19.5
442,19.3
443,19.5
444,19.4
445,19.4
446,19.4
447,19.3
448,19.5
449,19.6
450,19.6
451,19.6
452,19.7
453,19.7
454,19.8
455,19.8
456,19.6
457,19.6
458,19.6
459,19.6
460,19.7
461,19.8
462,19.7
463,19.7
464,19.7
465,19.6
466,19.5
467,19.5
468,19.5
469,19.4
470,19.6
471,19.6
472,19.5
473,19.4
474,19.4
475,19.2
476,19
477,18.9
478,19
479,18.9
480,18.9
481,19
482,18.9
483,18.6
484,18.4
485,18.3
486,18.3
487,18
488,18.1
489,18.3
490,18.4
491,18.4
492,18.4
493,18.3
494,18.3
495,18.2
496,18.2
497,18
498,18
499,18
500,18.1
501,18.1
502,18.2
503,18.3
504,18.4
505,18.5
506,18.5
507,18.5
508,18.6
509,18.7
510,18.5
511,18.7
512,18.7
513,18.7
514,18.6
515,18.8
516,18.9
517,19.1
518,19
519,19.1
520,19.2
521,19.3
522,19.5
523,19.6
524,19.6
525,19.5
526,19.2
527,19.1
528,19
529,19.1
530,19.2
531,19.3
532,19
533,19.1
534,19.2
535,19.4
536,19.5
537,19.5
538,19.5
539,19.6
540,19.7
541,19.7
542,19.5
543,19.5
544,19.5
545,19.6
546,19.5
547,19.5
548,19.4
549,19.3
550,19.2
551,19.2
552,19.3
553,19.2
554,19.1
555,19.2
556,19.1
557,19.1
558,19.1
559,19
560,19
561,19.1
562,19.2
563,19.2
564,19.3
565,19.4
566,19.3
567,18.8
568,18.8
569,18.8
570,18.9
571,19
572,18.9
573,18.8
574,18.7
575,18.7
576,18.6
577,18.7
578,18.7
579,19
580,19.2
581,19.4
582,19.4
583,19.5
584,19.6
585,19.7
586,19.7
587,19.6
588,19.6
589,19.3
590,19
591,19
592,19.1
593,19.2
594,19.3
595,19.5
596,19.4
597,19.5
598,19.6
599,19.6
600,19.3
