time(s),temp_rise(℃）
1,0.7
2,0.6
3,0.6
4,0.8
5,1.2
6,1.5
7,2.1
8,2.7
9,3.5
10,4.3
11,5.1
12,6
13,7
14,8
15,9.1
16,10.3
17,11.5
18,12.7
19,13.9
20,15.2
21,16.4
22,17.6
23,18.5
24,19.4
25,20.7
26,21.9
27,23.2
28,24.4
29,25.4
30,26.6
31,27.7
32,29.1
33,30.3
34,31.4
35,32.3
36,33.5
37,34.6
38,35.6
39,36.7
40,37.8
41,38.3
42,39.1
43,40.2
44,41.2
45,42.3
46,43
47,44
48,44.6
49,45.3
50,46.3
51,47.2
52,47.7
53,48.5
54,49.4
55,50.2
56,50.8
57,50.9
58,51.7
59,52.2
60,53.1
61,53.9
62,54.5
63,55.3
64,56
65,56.6
66,57.2
67,58
68,58.5
69,58.9
70,59.5
71,60.1
72,60.7
73,61.4
74,61.3
75,61.8
76,62.1
77,62.6
78,62.9
79,63.5
80,64
81,64.1
82,64.6
83,64.8
84,64.5
85,64.6
86,64.9
87,65.1
88,65.4
89,65.8
90,66.2
91,66.6
92,67.1
93,67.3
94,67.9
95,68.4
96,68.5
97,68.8
98,69.2
99,69.6
100,70.1
101,70.3
102,70.3
103,70.6
104,71.1
105,70.8
106,71.1
107,71.2
108,71.6
109,72
110,72.3
111,72.5
112,72.7
113,72.7
114,73
115,73.4
116,73.7
117,73.5
118,73.3
119,73.1
120,73.1
121,73.6
122,73.8
123,74.2
124,74.3
125,74.3
126,74.7
127,75
128,74.9
129,75.2
130,75.1
131,75.6
132,75.7
133,75.6
134,75.8
135,76.2
136,76.4
137,76.5
138,76.2
139,75.6
140,75.4
141,75.4
142,75.9
143,76.3
144,76.3
145,76.1
146,75.9
147,76
148,76.4
149,77
150,77.4
151,77
152,76
153,76.4
154,76.9
155,77.3
156,77.6
157,77.9
158,78.1
159,78.2
160,78.2
161,78.3
162,78.3
163,78.1
164,78.2
165,78.4
166,78.6
167,78.8
168,78.5
169,78.7
170,78.9
171,79
172,78.8
173,79
174,78.9
175,78.6
176,78.9
177,79.1
178,79.3
179,79.5
180,79.2
181,79.4
182,79.4
183,78.9
184,77.8
185,76.8
186,76.1
187,75.2
188,74.4
189,73.8
190,73.2
191,73.1
192,73
193,73
194,73.4
195,73.6
196,73.8
197,74.2
198,74.1
199,73.8
200,74.3
201,73.8
202,73.2
203,72.8
204,72.7
205,72.4
206,72
207,71.8
208,71.7
209,71.7
210,71.8
211,71.7
212,71.5
213,71
214,70.9
215,70.7
216,70.5
217,70.9
218,71.3
219,71.5
220,71.4
221,71.7
222,72.4
223,72.8
224,73
225,73.2
226,73.1
227,73.3
228,73.8
229,74.2
230,74.4
231,74.7
232,74.7
233,75
234,75.7
235,75.6
236,75.1
237,75.5
238,76.2
239,76.4
240,76.2
241,76.4
242,76.7
243,76.8
244,77.1
245,77.3
246,76.9
247,76.3
248,76.3
249,76.3
250,77
251,77.2
252,77.5
253,77.8
254,77.7
255,77.3
256,76.8
257,75.5
258,74.5
259,73.6
260,73
261,73.2
262,73
263,72.7
264,72.9
265,72.5
266,72
267,71.7
268,71.4
269,70.9
270,70.7
271,70.6
272,70.8
273,70.2
274,70.4
275,71.4
276,72.1
277,72.5
278,72.3
279,72.7
280,73
281,73.2
282,73.2
283,73.3
284,73.7
285,73.7
286,74.1
287,74.8
288,75.5
289,76
290,76.3
291,76.8
292,77.1
293,77.3
294,77.7
295,77.8
296,77.7
297,77.5
298,77.7
299,77.9
300,78
301,78.3
302,78.7
303,79
304,79.1
305,79.3
306,79.2
307,79.2
308,79.3
309,79.4
310,79.6
311,79.6
312,79.6
313,79.7
314,79.5
315,79.4
316,79.6
317,79.5
318,78.7
319,78.2
320,78.4
321,78.3
322,78.3
323,78.6
324,78.3
325,78.5
326,78.9
327,78.9
328,79
329,78.9
330,78.4
331,78.4
332,78.5
333,78.1
334,77.9
335,77.6
336,77.4
337,77.4
338,77.8
339,78.1
340,78.2
341,77.9
342,77.9
343,78.2
344,78.2
345,78
346,78.3
347,78.1
348,78.2
349,78.5
350,78.4
351,78.4
352,78.2
353,77.9
354,77.8
355,77.8
356,77.7
357,78
358,78.5
359,79
360,78.7
361,78.4
362,78.5
363,79.2
364,78.9
365,79.1
366,79.3
367,79.1
368,79.1
369,79.3
370,79.1
371,78.5
372,78.1
373,77.6
374,78
375,77.8
376,78.2
377,78.1
378,78.3
379,78.4
380,78.8
381,78.8
382,78.5
383,78.7
384,79.2
385,79.4
386,79.7
387,79.6
388,79.9
389,80.2
390,80.2
391,79.9
392,80.3
393,80.6
394,80.8
395,80.7
396,80.1
397,80
398,79.8
399,80.1
400,80.5
401,80.7
402,80.6
403,80.9
404,80.7
405,81.1
406,81.4
407,81.4
408,81.5
409,81.4
410,81.4
411,81.3
412,81.2
413,81.1
414,80.9
415,80.8
416,80.6
417,80.6
418,80.4
419,80.2
420,80
421,80.3
422,80.8
423,80.8
424,80.8
425,80.9
426,81.1
427,81.1
428,81.3
429,81.4
430,81.4
431,81.4
432,81.1
433,81.3
434,80.9
435,80.3
436,80.5
437,80.6
438,80.6
439,80.6
440,80.6
441,81
442,80.3
443,79.6
444,78.5
445,77.6
446,76.8
447,76.4
448,76.5
449,77.3
450,78.2
451,78.5
452,78.8
453,78.9
454,79.1
455,79.2
456,79.4
457,79.7
458,79.8
459,80
460,80
461,80.3
462,80.3
463,80.4
464,80.7
465,81
466,81.2
467,81.6
468,81.7
469,81.9
470,81.9
471,82
472,82.1
473,82.4
474,82.3
475,82.3
476,82.3
477,82.3
478,82.5
479,82.5
480,82.5
481,82.6
482,82.6
483,82.3
484,82.4
485,81.9
486,81.8
487,81.8
488,81.9
489,81.7
490,81.5
491,81.1
492,81
493,81.3
494,80.4
495,80.3
496,80.2
497,80.5
498,80.9
499,81.1
500,81.6
501,81.7
502,81.1
503,79.8
504,78.6
505,78.2
506,77.6
507,77.3
508,77.8
509,78.6
510,79.3
511,79.8
512,80.3
513,80.8
514,81
515,81.2
516,81.2
517,81.6
518,80.8
519,80.7
520,81.1
521,81.3
522,81.2
523,81.5
524,81.7
525,82
526,82.1
527,82.1
528,82.1
529,82.2
530,82.1
531,82.2
532,82.3
533,82.1
534,82
535,82
536,82.1
537,82.2
538,82.3
539,82.4
540,82.4
541,82.6
542,82.6
543,82.6
544,82.5
545,81.7
546,81.7
547,82
548,82.1
549,81.5
550,81.4
551,81
552,80.1
553,79.7
554,79.3
555,79.5
556,79.6
557,79.6
558,79.5
559,79.6
560,79.8
561,80
562,79.8
563,79.6
564,79.5
565,79.7
566,79.1
567,78.6
568,78.6
569,78.8
570,78.2
571,78
572,78.9
573,79.7
574,80.4
575,80.8
576,80.4
577,79.9
578,80.4
579,80.6
580,80.7
581,80.3
582,80.5
583,80.9
584,81.1
585,81
586,80.5
587,80.7
588,80.7
589,80.9
590,80.7
591,80.4
592,79.3
593,78.2
594,78.4
595,78.3
596,78.2
597,78.5
598,78.9
599,79.5
600,80
