time(s),temp_rise(℃）
235,65.3
236,65.3
237,65.2
238,65
239,64.6
240,64.4
241,64.5
242,64.3
243,64
244,64.1
245,64.1
246,64.1
247,64.1
248,64.1
249,64.1
250,64.2
251,64.3
252,64.5
253,64.5
254,64.6
255,64.4
256,64.5
257,64.8
258,65
259,64.8
260,64.3
261,63.9
262,63.7
263,63.5
264,63.5
265,63.2
266,63.4
267,63.4
268,63.5
269,63.6
270,63.6
271,63.9
272,64.1
273,63.8
274,63.7
275,63.9
276,64.1
277,64.1
278,63.9
279,64.1
280,64.4
281,64.2
282,64.1
283,64.4
284,64.6
285,64.7
286,64.7
287,64.4
288,64
289,63.8
290,63.8
291,63.8
292,63.6
293,63.3
294,63.2
295,63.4
296,63.9
297,64.2
298,64.4
299,64.3
300,64.1
301,64.1
302,64.2
303,64.4
304,64.6
305,64.8
306,64.9
307,64.9
308,65
309,65.1
310,65
311,64.4
312,64.2
313,64.3
314,64.3
315,64.5
316,64.2
317,63.7
318,63.5
319,63.5
320,63.1
321,62.6
322,62.7
323,63
324,63.1
325,63.5
326,63.5
327,63.6
328,63.8
329,63.8
330,63.8
331,64.1
332,64.4
333,63.9
334,63.4
335,63.2
336,62.9
337,62.9
338,63
339,62.8
340,63.1
341,63.5
342,63.6
343,63.5
344,63.4
345,63.5
346,63.8
347,64
348,64
349,64.2
350,64.1
351,64.2
352,64.3
353,64.3
354,64.5
355,64.4
356,64.4
357,64.5
358,64.1
359,64
360,63.6
361,63.3
362,63.3
363,63.5
364,63.6
365,63.2
366,63.5
367,63.5
368,63.6
369,63.4
370,63.4
371,63.7
372,63.9
373,63.9
374,64.1
375,64
376,63.8
377,63.5
378,63.7
379,63.6
380,63.6
381,63.7
382,63.7
383,63.6
384,63.2
385,63.2
386,63.1
387,63.3
388,63
389,62.6
390,63
391,63.5
392,63.8
393,64.1
394,64.2
395,64.5
396,64.6
397,64.2
398,64.4
399,64.5
400,64.3
401,64.6
402,64.6
403,64.6
404,64.5
405,64.4
406,64.3
407,64
408,63.7
409,63.9
410,63.9
411,64
412,64.1
413,64
414,63.5
415,63.3
416,63.3
417,63.7
418,63.8
419,63.8
420,63.8
421,64
422,64.4
423,64.5
424,64.5
425,64.6
426,64.5
427,64.6
428,64.7
429,64.4
430,64.2
431,63.8
432,63.5
433,63.7
434,63.5
435,63.7
436,64
437,63.8
438,64
439,64
440,63.7
441,64
442,64
443,64.2
444,64.1
445,64
446,64.2
447,64.7
448,64.7
449,64.4
450,64.6
451,64.8
452,64.9
453,65.1
454,65.1
455,64.9
456,65
457,65.1
458,65.2
459,65.2
460,65.3
461,65.1
462,65
463,65.1
464,65.1
465,65.2
466,65.3
467,65
468,64.8
469,64.6
470,64.6
471,64
472,63.7
473,64.1
474,64.4
475,64.7
476,64.8
477,64.8
478,64.9
479,65.1
480,65.1
481,65.2
482,65.3
483,65.1
484,65.3
485,65.5
486,65.5
487,65.2
488,65
489,65.3
490,64.8
491,65
492,65.1
493,65.1
494,65
495,65
496,65.2
497,65
498,65.2
499,65.3
500,65.4
501,65
502,64.5
503,64.6
504,64.9
505,65.2
506,65.4
507,65.5
508,65.7
509,65.9
510,65.9
511,65.9
512,65.9
513,65.9
514,65.9
515,65.9
516,65.5
517,65.1
518,64.7
519,64.6
520,64.4
521,64.6
522,64.3
523,64.1
524,64.2
525,64.5
526,64.7
527,65.1
528,65.4
529,65.4
530,65.5
531,65.7
532,65.9
533,66
534,66
535,66
536,65.9
537,65.9
538,65.8
539,65.7
540,65.6
541,65.7
542,65.9
543,66
544,66
545,65.9
546,65.8
547,65.6
548,65.6
549,65.5
550,65.3
551,65
552,64.9
553,64.9
554,65
555,64.8
556,65.1
557,65.4
558,65.7
559,65.8
560,66
561,66.1
562,66.3
563,66.1
564,66.3
565,66.3
566,66.4
567,66.6
568,66.6
569,66.7
570,66.7
571,66.5
572,66.5
573,66.5
574,66.6
575,66.5
576,66.4
577,66.4
578,66.4
579,66.3
580,66.2
581,66.2
582,66.1
583,66.1
584,66
585,66.1
586,66.1
587,66
588,66
589,66.3
590,66.4
591,66.4
592,66
593,66.3
594,66.3
595,66.6
596,66.6
597,66.6
598,66.5
599,66.5
600,66.3
