time(s),temp_rise(℃）
1,0.4
2,0.4
3,0.4
4,0.5
5,0.7
6,0.8
7,1.1
8,1.4
9,1.7
10,2.2
11,2.5
12,2.9
13,3.3
14,3.8
15,4.3
16,4.8
17,5.2
18,5.7
19,6.1
20,6.6
21,7.1
22,7.5
23,8
24,8.4
25,8.9
26,9.5
27,9.9
28,10.4
29,10.8
30,11.2
31,11.6
32,12.1
33,12.5
34,12.8
35,13.2
36,13.6
37,14.1
38,14.4
39,14.8
40,15.1
41,15.4
42,15.8
43,16.2
44,16.7
45,17
46,17.4
47,17.7
48,18.1
49,18.2
50,18.5
51,18.7
52,19.1
53,19.4
54,19.6
55,20
56,20.3
57,20.6
58,20.7
59,21.1
60,21.4
61,21.4
62,21.4
63,21.6
64,21.9
65,22.1
66,22.4
67,22.7
68,22.8
69,22.9
70,23.1
71,23.4
72,23.6
73,23.8
74,23.9
75,24
76,24.2
77,24.4
78,24.8
79,25
80,25.1
81,25.2
82,25.3
83,25.4
84,25.5
85,25.5
86,25.6
87,25.8
88,26
89,26.1
90,26.3
91,26.4
92,26.4
93,26.5
94,26.7
95,26.9
96,27.1
97,27.3
98,27.3
99,27.4
100,27.5
101,27.4
102,27.5
103,27.7
104,27.7
105,27.9
106,28
107,27.9
108,28.1
109,28.3
110,28.2
111,28.3
112,28.3
113,28.2
114,28.4
115,28.2
116,28.3
117,28.6
118,28.7
119,28.7
120,28.8
121,28.7
122,28.8
123,28.8
124,28.7
125,29
126,29.1
127,29
128,29
129,29
130,29.2
131,29.2
132,29.1
133,29
134,29.1
135,29.4
136,29.5
137,29.5
138,29.4
139,29.1
140,29.1
141,29.1
142,29.1
143,29.1
144,29.3
145,29
146,28.9
147,29
148,28.8
149,28.9
150,28.9
151,29
152,29.3
153,29.4
154,29.4
155,29.6
156,29.8
157,30
158,30.2
159,30.2
160,30.2
161,30.3
162,30.4
163,30.4
164,30.4
165,30.4
166,30.3
167,30.3
168,30.5
169,30.3
170,30.3
171,30.2
172,30.2
173,30
174,29.9
175,30
176,30.2
177,30.3
178,30.4
179,30.5
180,30.2
181,30.2
182,30.3
183,30.4
184,30.3
185,30.4
186,30.6
187,30.6
188,30.7
189,30.8
190,30.7
191,30.7
192,30.6
193,30.5
194,30.3
195,30.2
196,30.2
197,30.2
198,30.2
199,30.2
200,30.3
201,30.3
202,30.2
203,30.3
204,30.4
205,30.5
206,30.7
207,30.6
208,30.7
209,30.9
210,30.8
211,30.9
212,30.9
213,30.9
214,30.9
215,31.2
216,31.1
217,31.2
218,31.1
219,30.9
220,30.8
221,30.7
222,30.5
223,30.5
224,30.5
225,30.6
226,30.7
227,30.8
228,31
229,31
230,31.1
231,31.2
232,31.5
233,31.5
234,31.6
235,31.6
236,31.5
237,31.5
238,31.5
239,31.6
240,31.6
241,31.5
242,31.5
243,31.6
244,31.5
245,31.5
246,31.5
247,31.2
248,31.2
249,31.1
250,31.4
251,31.6
252,31.7
253,31.8
254,31.7
255,32
256,32
257,31.9
258,31.9
259,31.9
260,31.8
261,31.9
262,32
263,32
264,31.9
265,31.8
266,31.8
267,31.7
268,31.7
269,31.5
270,31.3
271,31.2
272,31.4
273,31.5
274,31.5
275,31.3
276,31.4
277,31.5
278,31.6
279,31.7
280,31.6
281,31.7
282,31.6
283,31.6
284,31.7
285,31.7
286,31.6
287,31.7
288,31.6
289,31.3
290,31.2
291,31.4
292,31.3
293,31.5
294,31.7
295,31.7
296,31.6
297,31.5
298,31.5
299,31.6
300,31.6
301,31.6
302,31.4
303,31.2
304,31.2
305,31.3
306,31.5
307,31.5
308,31.5
309,31.5
310,31.7
311,31.8
312,31.8
313,31.9
314,31.9
315,32
316,32.1
317,32.2
318,32.1
319,32.3
320,32.3
321,32.5
322,32.5
323,32.6
324,32.6
325,32.7
326,32.5
327,32.3
328,32.3
329,32.2
330,32.1
331,32.2
332,32.3
333,32.5
334,32.6
335,32.6
336,32.6
337,32.7
338,32.8
339,32.9
340,33
341,33
342,32.9
343,32.9
344,32.9
345,32.9
346,33
347,33
348,32.7
349,32.5
350,32.2
351,32.3
352,32.5
353,32.6
354,32.6
355,32.6
356,32.7
357,32.7
358,32.7
359,32.7
360,32.8
361,32.7
362,32.8
363,32.9
364,32.9
365,32.9
366,32.9
367,32.7
368,32.1
369,32
370,31.7
371,31.7
372,31.4
373,31.7
374,32
375,31.8
376,31.7
377,31.6
378,31.4
379,31.3
380,31.4
381,31.6
382,31.7
383,31.8
384,31.9
385,32
386,31.9
387,32.2
388,32.2
389,32.2
390,32
391,32
392,31.8
393,32
394,32.1
395,32
396,32
397,31.9
398,32
399,32.2
400,32.2
401,32.3
402,32.2
403,32.1
404,32.3
405,32.4
406,32.6
407,32.7
408,32.9
409,33.1
410,33.3
411,33.4
412,33.3
413,33.2
414,33.1
415,32.9
416,33.1
417,33
418,33.1
419,33
420,33
421,33.2
