time(s),temp_rise(℃）
266,5.55
267,5.5
268,5.45
269,5.5
270,5.55
271,5.6
272,5.6
273,5.55
274,5.55
275,5.5
276,5.55
277,5.5
278,5.5
279,5.45
280,5.4
281,5.4
282,5.35
283,5.4
284,5.3
285,5.3
286,5.25
287,5.2
288,5.15
289,5.2
290,5.25
291,5.3
292,5.25
293,5.25
294,5.2
295,5.15
296,5.1
297,5.1
298,5.1
299,5.1
300,5
301,5
302,5.05
303,4.95
304,4.9
305,4.9
306,4.95
307,4.8
308,4.85
309,4.9
310,4.95
311,4.9
312,4.9
313,4.95
314,4.9
315,4.95
316,4.95
317,4.95
318,5
319,4.9
320,4.85
321,4.9
322,4.85
323,4.95
324,4.95
325,4.85
326,4.85
327,4.8
328,4.8
329,4.8
330,4.8
331,4.8
332,4.75
333,4.7
334,4.7
335,4.7
336,4.7
337,4.65
338,4.7
339,4.8
340,4.85
341,4.75
342,4.75
343,4.7
344,4.75
345,4.75
346,4.75
347,4.8
348,4.85
349,4.85
350,4.85
351,4.8
352,4.75
353,4.8
354,4.75
355,4.75
356,4.85
357,4.9
358,4.85
359,4.85
360,4.8
361,4.75
362,4.7
363,4.75
364,4.75
365,4.7
366,4.7
367,4.7
368,4.65
369,4.7
370,4.65
371,4.7
372,4.65
373,4.65
374,4.65
375,4.7
376,4.75
377,4.8
378,4.75
379,4.8
380,4.75
381,4.85
382,4.85
383,4.8
384,4.75
385,4.75
386,4.75
387,4.8
388,4.8
389,4.8
390,4.75
391,4.65
392,4.65
393,4.65
394,4.65
395,4.6
396,4.6
397,4.5
398,4.55
399,4.55
400,4.55
401,4.5
402,4.5
403,4.45
404,4.45
405,4.45
406,4.45
407,4.5
408,4.5
409,4.45
410,4.55
411,4.6
412,4.5
413,4.5
414,4.5
415,4.5
416,4.55
417,4.55
418,4.55
419,4.45
420,4.4
421,4.4
422,4.5
423,4.45
424,4.4
425,4.4
426,4.4
427,4.45
428,4.45
429,4.45
430,4.55
431,4.6
432,4.7
433,4.75
434,4.7
435,4.6
436,4.65
437,4.65
438,4.7
439,4.65
440,4.65
441,4.65
442,4.65
443,4.7
444,4.7
445,4.7
446,4.7
447,4.75
448,4.7
449,4.7
450,4.6
451,4.6
452,4.55
453,4.5
454,4.5
455,4.5
456,4.55
457,4.6
458,4.6
459,4.6
460,4.6
461,4.65
462,4.6
463,4.6
464,4.6
465,4.6
466,4.6
467,4.6
468,4.6
469,4.6
470,4.55
471,4.55
472,4.55
473,4.55
474,4.55
475,4.6
476,4.55
477,4.6
478,4.6
479,4.65
480,4.65
481,4.65
482,4.65
483,4.7
484,4.75
485,4.75
486,4.75
487,4.8
488,4.8
489,4.85
490,4.95
491,5
492,5.05
493,5.15
494,5.1
495,5.1
496,5.1
497,5.1
498,5.1
499,5.15
500,5.2
501,5.2
502,5.25
503,5.25
504,5.3
505,5.25
506,5.3
507,5.3
508,5.3
509,5.2
510,5.25
511,5.25
512,5.2
513,5.2
514,5.25
515,5.25
516,5.2
517,5.2
518,5.15
519,5.2
520,5.1
521,5.05
522,5.1
523,5.05
524,5
525,4.9
526,4.9
527,4.85
528,4.9
529,4.9
530,4.95
531,4.8
532,4.8
533,4.75
534,4.75
535,4.75
536,4.7
537,4.7
538,4.6
539,4.6
540,4.65
541,4.65
542,4.55
543,4.6
544,4.55
545,4.5
546,4.5
547,4.6
548,4.6
549,4.55
550,4.5
551,4.5
552,4.5
553,4.6
554,4.55
555,4.6
556,4.6
557,4.6
558,4.65
559,4.65
560,4.65
561,4.65
562,4.7
563,4.7
564,4.7
565,4.8
566,4.9
567,4.9
568,4.9
569,4.9
570,4.95
571,4.95
572,5
573,5
574,4.95
575,4.95
576,4.95
577,4.95
578,4.95
579,5
580,5
581,5
582,5.05
583,5
584,5.05
585,5.05
586,5.05
587,5.05
588,5.1
589,5.1
590,5.05
591,5
592,5.05
593,5
594,4.95
595,4.95
596,4.85
597,4.85
598,4.85
599,4.85
