time(s),temp_rise(℃）
367,14.25
368,14.25
369,14.35
370,14.5
371,14.5
372,14.4
373,14.45
374,14.5
375,14.55
376,14.45
377,14.35
378,14.4
379,14.25
380,14.25
381,14.2
382,14.25
383,14.25
384,14.25
385,14.15
386,14.15
387,14.05
388,13.95
389,13.9
390,13.95
391,13.95
392,13.9
393,14
394,14
395,14.05
396,14
397,14
398,14
399,13.95
400,13.95
401,13.9
402,13.9
403,13.9
404,13.8
405,13.8
406,13.75
407,13.7
408,13.7
409,13.7
410,13.7
411,13.65
412,13.65
413,13.65
414,13.75
415,13.75
416,13.75
417,13.8
418,13.75
419,13.75
420,13.75
421,13.8
422,13.95
423,14
424,14.05
425,14
426,13.9
427,13.9
428,13.8
429,13.75
430,13.8
431,13.7
432,13.8
433,13.75
434,13.75
435,13.75
436,13.7
437,13.7
438,13.65
439,13.65
440,13.65
441,13.65
442,13.8
443,13.75
444,13.7
445,13.65
446,13.7
447,13.75
448,13.9
449,13.9
450,13.9
451,14
452,14.05
453,14.05
454,14.05
455,14.1
456,14.1
457,14.1
458,14.05
459,14
460,14.05
461,14.05
462,14.1
463,13.95
464,13.9
465,13.8
466,13.7
467,13.65
468,13.6
469,13.55
470,13.55
471,13.5
472,13.45
473,13.4
474,13.4
475,13.5
476,13.45
477,13.4
478,13.3
479,13.3
480,13.3
481,13.35
482,13.3
483,13.2
484,13.15
485,13.2
486,13.25
487,13.35
488,13.25
489,13.35
490,13.35
491,13.4
492,13.35
493,13.45
494,13.45
495,13.5
496,13.4
497,13.5
498,13.65
499,13.65
500,13.65
501,13.6
502,13.55
503,13.6
504,13.55
505,13.5
506,13.5
507,13.55
508,13.5
509,13.5
510,13.5
511,13.5
512,13.55
513,13.65
514,13.6
515,13.65
516,13.65
517,13.6
518,13.65
519,13.6
520,13.5
521,13.5
522,13.6
523,13.65
524,13.6
525,13.65
526,13.75
527,13.8
528,13.85
529,13.85
530,13.85
531,13.8
532,13.8
533,13.85
534,13.85
535,13.85
536,13.9
537,13.8
538,13.8
539,13.8
540,13.85
541,13.75
542,13.85
543,13.95
544,13.85
545,14
546,13.95
547,13.95
548,13.95
549,14
550,13.95
551,13.95
552,13.9
553,13.9
554,13.9
555,13.85
556,13.85
557,13.8
558,13.7
559,13.6
560,13.5
561,13.65
562,13.6
563,13.55
564,13.7
565,13.75
566,13.8
567,13.9
568,13.9
569,13.8
570,13.8
571,13.75
572,13.8
573,13.8
574,13.95
575,13.95
576,13.9
577,13.9
578,13.85
579,13.7
580,13.75
581,13.8
582,13.85
583,13.85
584,13.75
585,13.7
586,13.7
587,13.75
588,13.75
589,13.75
590,13.8
591,13.85
592,14
593,13.95
594,13.95
595,14
596,13.95
597,14
598,13.95
