time(s),temp_rise(℃）
1,0.15
2,0.1
3,0.1
4,0.1
5,0.15
6,0.15
7,0.05
8,0.15
9,0.3
10,0.55
11,0.75
12,1.1
13,1.5
14,1.85
15,2.3
16,2.75
17,3.15
18,3.45
19,3.8
20,4.15
21,4.5
22,4.85
23,5.3
24,5.65
25,5.95
26,6.35
27,6.65
28,7
29,7.4
30,7.75
31,8.1
32,8.5
33,8.9
34,9.2
35,9.6
36,9.95
37,10.25
38,10.55
39,10.8
40,11.1
41,11.35
42,11.65
43,11.9
44,12.15
45,12.4
46,12.75
47,13
48,13.3
49,13.5
50,13.75
51,14.05
52,14.3
53,14.45
54,14.75
55,15.05
56,15.4
57,15.75
58,16
59,16.15
60,16.3
61,16.35
62,16.5
63,16.65
64,16.9
65,17
66,17.15
67,17.25
68,17.45
69,17.5
70,17.65
71,17.75
72,17.95
73,18.1
74,18.4
75,18.35
76,18.55
77,18.6
78,18.85
79,19
80,19.15
81,19.2
82,19.3
83,19.45
84,19.6
85,19.85
86,20
87,20.1
88,20.15
89,20.3
90,20.4
91,20.4
92,20.6
93,20.95
94,21.15
95,21.35
96,21.5
97,21.7
98,21.9
99,22.25
100,22.55
101,22.5
102,22.4
103,22.35
104,22.35
105,22.3
106,22.3
107,22.55
108,22.65
109,22.9
110,22.95
111,23.1
112,23.1
113,23.05
114,22.95
115,22.85
116,22.8
117,22.85
118,22.8
119,22.95
120,22.95
121,22.95
122,23.1
123,23.15
124,23.2
125,23.25
126,23.3
127,23.35
128,23.35
129,23.35
130,23.4
131,23.4
132,23.45
133,23.5
134,23.35
135,23.4
136,23.5
137,23.65
138,23.75
139,23.95
140,24.05
141,24
142,24
143,24
144,23.85
145,23.85
146,23.75
147,23.85
148,24
149,24.15
150,24.25
151,24.25
152,24.2
153,24.15
154,24.1
155,24.15
156,24.05
157,24.15
158,24.2
159,24.25
160,24.3
161,24.35
162,24.25
163,24.2
164,24.15
165,24.2
166,24.25
167,24.2
168,24.15
169,24
170,24.1
171,24.1
172,24.15
173,24.4
174,24.55
175,24.65
176,24.65
177,24.65
178,24.75
179,24.7
180,24.6
181,24.55
182,24.55
183,24.5
184,24.5
185,24.4
186,24.45
187,24.55
188,24.6
189,24.6
190,24.5
191,24.4
192,24.25
193,24.15
194,24.05
195,24.15
196,24.15
197,24.05
198,24
199,23.95
200,23.9
201,23.85
202,23.85
203,23.9
204,23.85
205,23.95
206,23.95
207,24
208,24
209,24.15
210,24.3
211,24.35
212,24.45
213,24.65
214,24.85
215,24.85
216,24.75
217,24.65
218,24.6
219,24.65
220,24.6
221,24.5
222,24.5
223,24.4
224,24.35
225,24.55
226,24.6
227,24.55
228,24.6
229,24.45
230,24.4
231,24.35
232,24.3
233,24.3
234,24.5
235,24.5
236,24.5
237,24.5
238,24.4
239,24.4
240,24.35
241,24.35
242,24.5
243,24.6
244,24.7
245,24.7
246,24.75
247,24.8
248,24.7
249,24.6
250,24.65
251,24.65
252,24.6
253,24.65
254,24.6
255,24.55
256,24.5
257,24.4
258,24.4
259,24.45
260,24.55
261,24.5
262,24.55
263,24.5
264,24.45
265,24.35
266,24.25
267,24.1
268,24.1
269,24.25
270,24.3
271,24.3
272,24.25
273,24.15
274,24.05
275,24.05
276,23.95
277,23.85
278,23.75
279,23.7
280,23.8
281,23.9
282,23.85
283,23.85
284,23.9
285,23.9
286,23.85
287,23.8
288,23.8
289,23.85
290,23.9
291,23.85
292,23.9
293,23.9
294,23.85
295,23.95
296,24.05
297,24.15
298,24.15
299,24.15
300,24.05
301,23.85
302,23.7
303,23.35
304,22.9
305,22.6
306,22.85
307,22.65
308,22.4
309,22.35
310,22.3
311,22.25
312,22.25
313,22.3
314,22.45
315,22.5
316,22.55
317,22.55
318,23.05
319,23.6
320,24.05
321,24.6
322,25
323,25.4
324,25.65
325,25.7
326,25.85
327,25.8
328,25.7
329,25.6
330,25.4
331,25.35
332,25.2
333,25.1
334,24.9
335,24.85
336,24.7
337,24.55
338,24.55
339,24.45
340,24.35
341,24.35
342,24.15
343,24.15
344,23.85
345,23.7
346,23.5
347,23.4
348,23.35
349,23.3
350,23.2
351,23.35
352,23.4
353,23.4
354,23.35
355,23.4
356,23.4
357,23.35
358,23.3
359,23.25
360,23.35
361,23.45
362,23.5
363,23.25
364,23.15
365,23.3
366,22.65
367,22.55
368,22.65
369,22.5
370,22.45
371,22.65
372,22.7
373,22.65
374,22.5
375,22.35
376,22.15
377,22.1
378,22.35
379,22.55
380,23.1
381,23.25
382,23.3
383,23.5
384,23.5
385,23.55
386,23.65
387,23.6
388,23.5
389,23.3
390,23.3
391,23.35
392,23.3
393,23.35
394,23.45
395,23.5
396,23.6
397,23.8
398,23.95
399,24
400,23.95
401,23.85
402,23.85
403,23.7
404,23.7
405,23.8
406,24
407,24
408,24
409,24.2
410,24.3
411,24.55
412,24.65
413,24.7
414,24.85
415,25.2
416,25.5
417,25.5
418,25.55
419,25.45
420,25.55
421,25.75
422,25.75
423,25.8
424,25.75
425,25.75
426,25.65
427,25.55
428,25.4
429,25.4
430,25.5
431,25.55
432,25.5
433,25.5
434,25.45
435,25.6
436,25.75
437,25.8
438,25.85
439,25.85
440,25.85
441,25.9
442,26
443,26.05
444,25.95
445,26
446,26.1
447,26.1
448,26.15
449,26.3
450,26.4
451,26.4
452,26.3
453,26.4
454,26.35
455,26.25
456,26.05
457,25.95
458,25.9
459,25.75
460,25.55
461,25.45
462,25.25
463,25.15
464,24.9
465,24.75
466,24.65
467,24.6
468,24.55
469,24.6
470,24.5
471,24.4
472,24.25
473,24.25
474,24.25
475,24.35
476,24.6
477,24.65
478,24.6
479,24.65
480,24.6
481,24.65
482,24.7
483,24.75
484,24.75
485,24.75
486,24.75
487,24.6
488,24.6
489,24.5
490,24.45
491,24.5
492,24.5
493,24.45
494,24.55
495,24.7
496,24.7
497,24.7
498,24.75
499,24.9
500,24.95
501,24.85
502,24.8
503,24.8
504,25
505,24.9
506,24.85
507,24.8
508,24.75
509,24.75
510,24.75
511,24.75
512,24.7
513,24.9
514,25.15
515,25.2
516,25.2
517,25.2
518,25
519,24.95
520,24.9
521,24.85
522,24.9
523,24.95
524,24.9
525,24.9
526,24.85
527,24.95
528,25.05
529,25
530,25
531,25.05
532,25.2
533,25.35
534,25.4
535,25.3
536,25.25
537,25.05
538,25
539,24.9
540,24.85
541,24.85
542,24.9
543,24.95
544,24.9
545,24.9
546,24.8
547,24.75
548,24.7
549,24.7
550,24.8
551,24.8
552,24.8
553,24.95
554,25
555,25.05
556,25
557,24.95
558,24.95
559,24.9
560,24.9
561,24.85
562,25
563,24.95
564,24.9
565,24.8
566,24.95
567,24.95
568,25.05
569,25.1
570,25
571,25.1
572,25.35
573,25.6
574,25.75
575,25.75
576,25.6
577,25.65
578,25.6
579,25.5
580,25.35
581,25.2
582,25.2
583,25.1
584,25.1
585,25.05
586,25
587,24.9
588,24.9
589,24.9
590,24.8
591,24.8
592,24.7
593,24.7
594,24.75
595,24.85
596,24.95
597,25
598,25.1
599,25.05
