time(s),temp_rise(℃）
212,59.15
213,59.15
214,58.8
215,58.35
216,57.95
217,57.9
218,58.85
219,59.8
220,60.35
221,60.3
222,60.55
223,60.75
224,61.25
225,61.2
226,61.15
227,60.45
228,60.25
229,59.75
230,59.35
231,59.05
232,58.7
233,58.35
234,58
235,57.55
236,57.15
237,56.9
238,56.7
239,56.35
240,56.1
241,56.25
242,56.2
243,56.15
244,56.25
245,56.35
246,56.55
247,56.65
248,56.9
249,56.7
250,56.6
251,56
252,55.85
253,54.45
254,53.1
255,53.4
256,54.2
257,54.5
258,55.1
259,55.45
260,55.55
261,55.55
262,55.85
263,56.1
264,56.4
265,56.45
266,57.1
267,56.7
268,55.8
269,54.5
270,54.5
271,55.45
272,55.85
273,55.4
274,55.1
275,54.7
276,54.35
277,54
278,53.35
279,53.05
280,52.85
281,52.65
282,52.4
283,52.15
284,52.7
285,52.65
286,52.35
287,52.35
288,52.45
289,53
290,53.25
291,53.3
292,53.3
293,53.9
294,54.35
295,54.65
296,54.8
297,55.05
298,55.15
299,55.1
300,55.1
301,55.15
302,55.2
303,55.45
304,55.6
305,55.95
306,56.25
307,56.25
308,56.8
309,56.95
310,57
311,57.3
312,58
313,58.7
314,57.8
315,57.5
316,57.3
317,56.9
318,56.25
319,56.25
320,56.25
321,56.15
322,55.85
323,55.55
324,55.25
325,55.1
326,55.05
327,55.2
328,55.6
329,55.85
330,55.9
331,56.2
332,56.05
333,55.8
334,55.35
335,54.8
336,53.75
337,54.05
338,53.8
339,53.45
340,54.3
341,54.9
342,55.3
343,55.85
344,56.8
345,57.05
346,56.65
347,55.95
348,55.95
349,55.75
350,56.4
351,57.05
352,56.95
353,56.3
354,55.8
355,55.45
356,55.4
357,55.05
358,55
359,54.75
360,54.45
361,54.15
362,54.3
363,54.4
364,54.85
365,54.8
366,54.7
367,54.6
368,54.3
369,54.05
370,54.05
371,54.25
372,54.25
373,54.35
374,54.35
375,54.45
376,54.45
377,54.2
378,53.9
379,53.95
380,54.05
381,53.95
382,53.75
383,53.95
384,54.3
385,54.25
386,54.45
387,54.55
388,54.7
389,54.7
390,54.7
391,54.8
392,54.75
393,54.7
394,54.8
395,54.9
396,54.95
397,55.35
398,55.65
399,55.75
400,55.75
401,55.8
402,55.85
403,55.75
404,55.7
405,56.15
406,56.2
407,56.45
408,56.55
409,56.65
410,56.9
411,57.1
412,57
413,56.95
414,57.1
415,56.85
416,56.75
417,56.8
418,56.65
419,56.4
420,56.35
421,55.7
422,54.85
423,54.15
424,54.4
425,54.35
426,54.95
427,55.1
428,55.15
429,55
430,55.15
431,55.3
432,55.3
433,55.1
434,54.7
435,54.55
436,54.45
437,54.85
438,54.7
439,54.45
440,54.25
441,54.5
442,54.45
443,54.35
444,54.3
445,54.05
446,53.9
447,53.65
448,53.7
449,53.7
450,53.65
451,53.85
452,53.75
453,53.75
454,53.75
455,53.9
456,53.7
457,53.7
458,53.95
459,54.2
460,54.75
461,54.65
462,54.65
463,54.8
464,54.6
465,54.6
466,54.3
467,54.1
468,54.25
469,54.25
470,54.15
471,54.15
472,53.95
473,54.1
474,54
475,53.8
476,53.8
477,54.15
478,54.05
479,53.7
480,53
481,52.7
482,52.05
483,51.75
484,51
485,49.9
486,49.1
487,48.7
488,48.15
489,47.7
490,47.35
491,47.15
492,46.9
493,46.85
494,46.95
495,47.15
496,47.1
497,47.1
498,46.9
499,46.85
500,46.65
501,46.8
502,46.95
503,47.1
504,47.2
505,47.55
506,47.65
507,47.9
508,48.05
509,48.15
510,48.25
511,48
512,47.35
513,46.7
