time(s),temp_rise(℃）
215,30.3
216,30.3
217,30.45
218,30.5
219,30.5
220,30.55
221,30.45
222,30.35
223,30.35
224,30.3
225,30.3
226,30.3
227,30.25
228,30.2
229,30.15
230,30.15
231,30.15
232,30.1
233,29.95
234,30.05
235,30.05
236,30.15
237,30
238,30.1
239,30.2
240,30.2
241,30.1
242,30
243,30
244,30.1
245,30.1
246,30
247,30
248,30
249,30.05
250,30.15
251,30.25
252,30.4
253,30.5
254,30.7
255,30.75
256,30.8
257,30.85
258,31
259,31
260,30.95
261,30.85
262,30.7
263,30.6
264,30.55
265,30.7
266,30.95
267,30.85
268,30.8
269,30.8
270,30.75
271,30.65
272,30.65
273,30.7
274,30.65
275,30.65
276,30.7
277,30.8
278,30.95
279,31.15
280,31.25
281,31.6
282,31.7
283,31.8
284,31.75
285,31.75
286,31.75
287,31.75
288,31.95
289,32
290,32
291,31.9
292,31.95
293,32.05
294,32.25
295,32.25
296,32.15
297,32.1
298,32.05
299,31.9
300,31.85
301,31.8
302,31.75
303,31.8
304,31.9
305,31.9
306,31.95
307,31.8
308,31.9
309,32.1
310,32.2
311,32.2
312,32.2
313,32.1
314,32.2
315,32.15
316,32.05
317,32.05
318,31.85
319,31.8
320,31.7
321,31.7
322,31.65
323,31.65
324,31.55
325,31.5
326,31.45
327,31.3
328,31.25
329,31.2
330,31.45
331,31.55
332,31.55
333,31.6
334,31.6
335,31.65
336,31.7
337,31.85
338,32.15
339,32.15
340,32.15
341,32.35
342,32.1
343,31.9
344,31.8
345,31.85
346,31.8
347,31.8
348,31.75
349,31.8
350,32
351,32.25
352,32.4
353,32.45
354,32.35
355,32.35
356,32.2
357,32.05
358,32.05
359,32.15
360,32.1
361,32.3
362,32.4
363,32.35
364,32.3
365,32.25
366,32.25
367,32.3
368,32.6
369,32.85
370,33.1
371,33.2
372,33.3
373,33.3
374,33.4
375,33.35
376,33.15
377,32.95
378,32.9
379,32.75
380,32.6
381,32.5
382,32.55
383,32.6
384,32.6
385,32.55
386,32.55
387,32.5
388,32.6
389,32.65
390,32.65
391,32.6
392,32.65
393,32.55
394,32.6
395,32.9
396,32.85
397,32.65
398,32.5
399,32.4
400,32.35
401,32.2
402,32.25
403,32.15
404,31.95
405,31.8
406,31.6
407,31.65
408,31.6
409,31.45
410,31.35
411,31.2
412,31.1
413,30.95
414,30.85
415,30.8
416,30.8
417,30.65
418,30.6
419,30.65
420,30.7
421,30.7
422,30.75
423,30.9
424,30.85
425,30.8
426,30.95
427,30.9
428,30.95
429,31
430,31
431,31
432,31.05
433,31.15
434,31.05
435,31.15
436,31.15
437,31.15
438,31.15
439,31.2
440,31.15
441,31.15
442,31.05
443,31.1
444,31.05
445,31.1
446,31
447,31
448,31.05
449,31.2
450,31.2
451,31.15
452,31.3
453,31.5
454,31.4
455,31.5
456,31.4
457,31.45
458,31.4
459,31.6
460,31.65
461,31.65
462,31.7
463,31.6
464,31.65
465,31.8
466,32.05
467,32.3
468,32.5
469,32.9
470,33.2
471,33.3
472,33.45
473,33.55
474,33.9
475,33.9
476,33.8
477,33.65
478,33.75
479,33.7
480,33.55
481,33.5
482,33.5
483,33.45
484,33.55
485,33.55
486,33.55
487,33.5
488,33.5
489,33.85
490,34.05
491,33.9
492,33.7
493,33.6
494,33.6
495,33.5
496,33.6
497,33.9
498,34.15
499,34.35
500,34.2
501,34.1
502,34.05
503,34.3
504,34.1
505,34.1
506,34.4
507,34.8
508,34.95
509,34.7
510,34.5
511,34.2
512,34.05
513,34
514,34.2
515,34.25
516,34.1
517,33.9
518,33.7
519,33.45
520,33.3
521,33.4
522,33.45
523,33.45
524,33.25
525,32.85
526,32.5
527,32.4
528,32.35
529,32.4
530,32.3
531,32.15
532,32.15
533,31.95
534,31.55
535,31.4
536,31.2
537,30.95
538,30.7
539,30.7
540,30.6
541,30.7
542,31.05
543,31.3
544,31.65
545,31.65
546,31.65
547,31.7
548,31.7
549,31.8
550,31.8
551,32
552,32.15
553,32.05
554,32.05
555,32
556,31.9
557,31.7
558,31.85
559,31.8
560,31.75
561,31.65
562,31.7
563,31.5
564,31.4
565,31.35
566,31.25
567,31.15
568,31.1
569,30.95
570,30.85
571,30.85
572,30.8
573,30.85
574,30.8
575,30.75
576,30.6
577,30.5
578,30.55
579,30.6
580,30.55
581,30.5
582,30.45
583,30.4
584,30.4
585,30.65
586,30.6
587,30.45
588,30.55
589,30.45
590,30.35
591,30.25
592,30.3
593,30.3
594,30.3
595,30.3
596,30.2
597,30.25
598,30.35
