time(s),temp_rise(℃）
310,51.3
311,51.5
312,51.3
313,50.9
314,50.4
315,50.5
316,50.5
317,50.2
318,50.3
319,50.3
320,50.3
321,50.8
322,51.2
323,51.4
324,51.3
325,50.8
326,50.7
327,50.8
328,51
329,51.3
330,51.6
331,51.5
332,51.8
333,52.2
334,52.3
335,52.3
336,51
337,50.1
338,49.8
339,50.1
340,49.9
341,50.8
342,50.5
343,50.1
344,50.2
345,50.2
346,50.2
347,50.3
348,50.2
349,49.8
350,50.6
351,50.9
352,51.5
353,51.1
354,50.3
355,50.1
356,50.1
357,49.8
358,50.5
359,51.5
360,51.7
361,51.6
362,51.5
363,51.7
364,52
365,52.4
366,52.4
367,52.4
368,52.4
369,52.6
370,52.9
371,53.1
372,53.1
373,52.9
374,52.8
375,52.4
376,52.2
377,52.1
378,52
379,51
380,51
381,51.3
382,51.3
383,51
384,50.8
385,50.6
386,50.6
387,50.3
388,49.8
389,49.7
390,49.8
391,50
392,50.2
393,50.9
394,50.9
395,50.3
396,49.8
397,50
398,50.6
399,50.6
400,50.5
401,50.6
402,50.7
403,50.6
404,50.9
405,50.8
406,50.7
407,50.7
408,50.2
409,50.6
410,51
411,50.8
412,50.7
413,49.2
414,49.3
415,49.7
416,49.7
417,49.6
418,48.6
419,48.1
420,47.7
421,48.3
422,48.6
423,49.4
424,49.8
425,49.8
426,49.8
427,49.7
428,50.1
429,49.9
430,50.1
431,49.8
432,49.9
433,49.3
434,48.7
435,48.1
436,48.3
437,49.1
438,49.5
439,49.9
440,49.7
441,49.9
442,49.9
443,50
444,49.9
445,49.3
446,48.4
447,48.1
448,48.1
449,47.6
450,47.9
451,48.3
452,48.3
453,47.6
454,47.8
455,48.2
456,48.4
457,49.2
458,49.8
459,50.3
460,50.5
461,50.4
462,50.3
463,49.9
464,50.2
465,49.4
466,49.1
467,49
468,49
469,49
470,49.2
471,48.7
472,48.7
473,49.3
474,49.9
475,50.4
476,50.4
477,49.8
478,49.8
479,50
480,49.9
481,48.7
482,47.9
483,47.3
484,48.1
485,49.4
486,49.9
487,50.1
488,50.2
489,49.9
490,50.4
491,50.8
492,50.8
493,50.7
494,50.8
495,50.7
496,50.5
497,50.4
498,50.3
499,49.6
500,49.3
501,49.3
502,50
503,50
504,50.3
505,50.6
506,51
507,51
508,50.9
509,50.8
510,50.8
511,50.8
512,50.6
513,50.1
514,50.2
515,50.2
516,50.4
517,50.1
518,49.8
519,50.1
520,50.5
521,50.9
522,50.6
523,50.9
524,51
525,51.3
526,51.4
527,51.2
528,51.3
529,51.4
530,50.9
531,51.1
532,51.1
533,51.1
534,50.8
535,50.6
536,50.5
537,50.5
538,50.5
539,50.2
540,50
541,49.9
542,49.7
543,49.7
544,49.8
545,49.6
546,49.6
547,49.5
548,49.4
549,49.1
550,49.1
551,49.1
552,49.4
553,49.5
554,49.4
555,49.2
556,49.4
557,49.5
558,49.6
559,49.5
560,49.4
561,49.4
562,49.6
563,49.5
564,49.2
565,48.9
566,48.5
567,48
568,47.8
569,47.6
570,47.5
571,47.8
572,47.9
573,47.8
574,48.4
575,48.6
576,48.6
577,48.5
578,48.4
579,48.1
580,47.8
581,47.5
582,47.5
583,47.4
584,46.8
585,47.2
586,47
587,46.2
588,46.2
589,46
590,46.3
591,47
592,47.7
593,47.4
594,47.5
595,47.4
596,47.2
597,46.5
598,46.4
