time(s),temp_rise(℃）
181,7.7
182,7.7
183,7.7
184,7.7
185,7.7
186,7.7
187,7.7
188,7.8
189,7.8
190,7.8
191,7.8
192,7.8
193,7.8
194,7.8
195,7.8
196,7.8
197,7.8
198,7.8
199,7.9
200,7.9
201,8.1
202,8
203,8.1
204,8.1
205,8.1
206,8.1
207,8.1
208,8
209,8.1
210,8
211,8.1
212,7.9
213,8
214,8
215,8
216,8
217,8.1
218,8
219,8.1
220,8.2
221,8.2
222,8.1
223,8.2
224,8.2
225,8.1
226,8.1
227,8.1
228,8.1
229,8.1
230,8.1
231,8.1
232,8.1
233,8.1
234,8.1
235,8.1
236,8.2
237,8.2
238,8.2
239,8.2
240,8.2
241,8.2
242,8.2
243,8.1
244,8.1
245,8.1
246,8.1
247,8.1
248,8.1
249,8.1
250,8
251,8
252,8
253,8
254,8
255,8
256,7.9
257,7.9
258,7.9
259,7.9
260,7.9
261,7.9
262,7.9
263,8
264,8
265,8
266,8
267,8.1
268,8.1
269,8.1
270,8.1
271,8.1
272,8.2
273,8.2
274,8.3
275,8.4
276,8.4
277,8.4
278,8.4
279,8.4
280,8.4
281,8.4
282,8.4
283,8.5
284,8.4
285,8.5
286,8.4
287,8.4
288,8.3
289,8.2
290,8.2
291,8.3
292,8.2
293,8.2
294,8.3
295,8.1
296,8.2
297,8.1
298,8.2
299,8
300,8.1
301,8.1
302,8.1
303,8.1
304,8.1
305,8.3
306,8.3
307,8.3
308,8.3
309,8.2
310,8.2
311,8.2
312,8.2
313,8.2
314,8.2
315,8.3
316,8.3
317,8.3
318,8.3
319,8.4
320,8.4
321,8.5
322,8.5
323,8.5
324,8.5
325,8.4
326,8.4
327,8.4
328,8.4
329,8.4
330,8.4
331,8.4
332,8.4
333,8.4
334,8.4
335,8.4
336,8.5
337,8.5
338,8.5
339,8.5
340,8.6
341,8.7
342,8.7
343,8.7
344,8.7
345,8.7
346,8.6
347,8.7
348,8.7
349,8.8
350,8.8
351,8.8
352,8.8
353,8.9
354,8.9
355,8.9
356,8.9
357,8.9
358,8.9
359,8.9
360,8.9
361,8.9
362,8.9
363,8.9
364,8.9
365,8.9
366,8.9
367,8.9
368,8.9
369,8.9
370,8.9
371,8.9
372,8.9
373,8.9
374,8.9
375,8.9
376,8.9
377,8.9
378,8.9
379,9
380,9
381,9
382,8.9
383,8.9
384,8.9
385,8.9
386,8.9
387,8.8
388,8.9
389,8.9
390,8.8
391,8.9
392,8.9
393,9
394,9
395,9
396,9
397,8.9
398,8.8
399,8.8
400,8.7
401,8.7
402,8.7
403,8.7
404,8.7
405,8.7
406,8.7
407,8.7
408,8.6
409,8.6
410,8.7
411,8.7
412,8.9
413,9
414,9
415,9.1
416,9.1
417,9
418,9
419,9
420,9
421,9
422,9.1
423,9.2
424,9.3
425,9.3
426,9.4
427,9.4
428,9.4
429,9.4
430,9.5
431,9.5
432,9.5
433,9.6
434,9.6
435,9.6
436,9.6
437,9.6
438,9.6
439,9.6
440,9.6
441,9.6
442,9.6
443,9.6
444,9.5
445,9.5
446,9.5
447,9.4
448,9.4
449,9.5
450,9.4
451,9.4
452,9.3
453,9.3
454,9.3
455,9.2
456,9.2
457,9.3
458,9.2
459,9.1
460,9
461,9
462,9
463,8.9
464,8.9
465,8.8
466,8.9
467,9
468,8.9
469,8.9
470,9
471,9.1
472,9.1
473,9.2
474,9.3
475,9.4
476,9.3
477,9.3
478,9.2
479,9.2
480,9.2
481,9.2
482,9.1
483,9.2
484,9.1
485,9
486,8.9
487,8.9
488,9
489,9
490,9
491,9.1
492,9.1
493,9.1
494,9.2
495,9.3
496,9.2
497,9.3
498,9.3
499,9.2
500,9.4
501,9.2
502,9.2
503,9.2
504,9.3
505,9.3
506,9.2
507,9.1
508,9.1
509,9.1
510,9.1
511,9
512,9
513,9
514,8.9
515,9
516,8.9
517,8.9
518,8.9
519,8.8
520,8.9
521,8.9
522,8.9
523,9
524,8.9
525,9
526,8.9
527,8.9
528,8.9
529,8.9
530,8.9
531,8.9
532,8.9
533,8.9
534,8.9
535,8.9
536,8.8
537,8.7
538,8.7
539,8.7
540,8.7
541,8.7
542,8.7
543,8.6
544,8.6
545,8.6
546,8.7
547,8.7
548,8.7
549,8.7
550,8.7
551,8.6
552,8.6
553,8.6
554,8.6
555,8.5
556,8.5
557,8.5
558,8.5
559,8.5
560,8.6
561,8.7
562,8.6
563,8.6
564,8.6
565,8.6
566,8.6
567,8.6
568,8.6
569,8.5
570,8.6
571,8.7
572,8.7
573,8.7
574,8.7
575,8.7
576,8.7
577,8.7
578,8.7
579,8.7
580,8.7
581,8.7
582,8.7
583,8.6
584,8.5
585,8.6
586,8.6
587,8.5
588,8.6
589,8.4
590,8.4
591,8.5
592,8.5
593,8.4
594,8.5
595,8.5
596,8.5
597,8.4
598,8.4
599,8.5
600,8.6
601,8.7
602,8.8
603,8.8
604,8.8
605,8.8
606,8.9
607,8.8
608,8.8
609,8.7
610,8.7
611,8.7
