time(s),temp_rise(℃）
273,11.27 
273.5,11.25 
274,11.22 
274.5,11.20 
275,11.28 
275.5,11.25 
276,11.23 
276.5,11.20 
277,11.25 
277.5,11.20 
278,11.25 
278.5,11.23 
279,11.33 
279.5,11.40 
280,11.40 
280.5,11.42 
281,11.37 
281.5,11.28 
282,11.35 
282.5,11.35 
283,11.30 
283.5,11.33 
284,11.38 
284.5,11.42 
285,11.38 
285.5,11.37 
286,11.33 
286.5,11.27 
287,11.08 
287.5,11.03 
288,10.93 
288.5,10.87 
289,10.83 
289.5,10.82 
290,10.88 
290.5,10.92 
291,11.00 
291.5,11.07 
292,11.15 
292.5,11.17 
293,11.23 
293.5,11.22 
294,11.27 
294.5,11.25 
295,11.25 
295.5,11.25 
296,11.30 
296.5,11.35 
297,11.30 
297.5,11.32 
298,11.37 
298.5,11.38 
299,11.38 
299.5,11.45 
300,11.43 
300.5,11.45 
301,11.45 
301.5,11.50 
302,11.50 
302.5,11.42 
303,11.37 
303.5,11.30 
304,11.27 
304.5,11.25 
305,11.30 
305.5,11.43 
306,11.43 
306.5,11.45 
307,11.50 
307.5,11.47 
308,11.45 
308.5,11.43 
309,11.40 
309.5,11.43 
310,11.35 
310.5,11.38 
311,11.40 
311.5,11.37 
312,11.42 
312.5,11.38 
313,11.40 
313.5,11.43 
314,11.37 
314.5,11.35 
315,11.33 
315.5,11.40 
316,11.35 
316.5,11.33 
317,11.30 
317.5,11.25 
318,11.28 
318.5,11.23 
319,11.23 
319.5,11.25 
320,11.23 
320.5,11.23 
321,11.30 
321.5,11.32 
322,11.27 
322.5,11.32 
323,11.35 
323.5,11.33 
324,11.32 
324.5,11.25 
325,11.23 
325.5,11.25 
326,11.18 
326.5,11.23 
327,11.33 
327.5,11.47 
328,11.52 
328.5,11.58 
329,11.58 
329.5,11.65 
330,11.67 
330.5,11.70 
331,11.77 
331.5,11.70 
332,11.63 
332.5,11.62 
333,11.58 
333.5,11.63 
334,11.57 
334.5,11.55 
335,11.48 
335.5,11.50 
336,11.48 
336.5,11.47 
337,11.50 
337.5,11.48 
338,11.43 
338.5,11.42 
339,11.40 
339.5,11.37 
340,11.37 
340.5,11.32 
341,11.28 
341.5,11.28 
342,11.30 
342.5,11.30 
343,11.27 
343.5,11.23 
344,11.27 
344.5,11.28 
345,11.25 
345.5,11.32 
346,11.33 
346.5,11.33 
347,11.27 
347.5,11.25 
348,11.23 
348.5,11.25 
349,11.30 
349.5,11.33 
350,11.30 
350.5,11.27 
351,11.22 
351.5,11.28 
352,11.30 
352.5,11.25 
353,11.25 
353.5,11.25 
354,11.25 
354.5,11.18 
355,11.22 
355.5,11.18 
356,11.18 
356.5,11.13 
357,11.27 
357.5,11.33 
358,11.23 
358.5,11.22 
359,11.20 
359.5,11.22 
360,11.22 
360.5,11.18 
361,11.13 
361.5,11.15 
362,11.20 
362.5,11.10 
363,11.03 
363.5,11.08 
364,11.17 
364.5,11.18 
365,11.18 
365.5,11.22 
366,11.20 
366.5,11.28 
367,11.32 
367.5,11.30 
368,11.25 
368.5,11.25 
369,11.13 
369.5,11.18 
370,11.13 
370.5,11.15 
371,11.18 
371.5,11.23 
372,11.22 
372.5,11.25 
373,11.23 
373.5,11.13 
374,11.12 
374.5,11.02 
375,10.90 
375.5,10.85 
376,10.83 
376.5,10.82 
377,10.83 
377.5,10.85 
378,10.87 
378.5,10.87 
379,10.95 
379.5,10.93 
380,10.98 
380.5,10.88 
381,10.92 
381.5,10.85 
382,10.80 
382.5,10.82 
383,10.82 
383.5,10.73 
384,10.68 
384.5,10.70 
385,10.75 
385.5,10.82 
386,10.83 
386.5,10.83 
387,10.80 
387.5,10.83 
388,10.83 
388.5,10.92 
389,10.90 
389.5,10.95 
390,10.95 
390.5,10.93 
391,10.90 
391.5,10.95 
392,10.92 
392.5,10.90 
393,10.90 
393.5,10.90 
394,10.85 
394.5,10.88 
395,10.93 
395.5,10.95 
396,10.95 
396.5,11.03 
397,11.15 
397.5,11.17 
398,11.22 
398.5,11.22 
399,11.32 
399.5,11.32 
400,11.33 
400.5,11.35 
401,11.28 
401.5,11.25 
402,11.25 
402.5,11.32 
403,11.28 
403.5,11.37 
404,11.47 
404.5,11.42 
405,11.30 
405.5,11.25 
406,11.22 
406.5,11.18 
407,11.12 
407.5,11.10 
408,11.03 
408.5,11.00 
409,10.98 
409.5,10.93 
410,10.98 
410.5,11.05 
411,11.07 
411.5,11.10 
412,11.22 
412.5,11.32 
413,11.27 
413.5,11.28 
414,11.32 
414.5,11.37 
415,11.35 
415.5,11.42 
416,11.40 
416.5,11.37 
417,11.35 
417.5,11.35 
418,11.35 
418.5,11.37 
419,11.40 
419.5,11.48 
420,11.45 
420.5,11.45 
421,11.45 
421.5,11.47 
422,11.52 
422.5,11.48 
423,11.55 
423.5,11.55 
424,11.50 
424.5,11.53 
425,11.52 
425.5,11.53 
426,11.50 
426.5,11.53 
427,11.58 
427.5,11.58 
428,11.55 
428.5,11.58 
429,11.63 
429.5,11.75 
430,11.77 
430.5,11.80 
431,11.80 
431.5,11.83 
432,12.00 
432.5,12.07 
433,12.20 
433.5,12.25 
434,12.33 
434.5,12.35 
435,12.38 
435.5,12.47 
436,12.55 
436.5,12.62 
437,12.63 
437.5,12.68 
438,12.72 
438.5,12.77 
439,12.78 
439.5,12.78 
440,12.78 
440.5,12.78 
441,12.78 
441.5,12.78 
442,12.80 
442.5,12.78 
443,12.73 
443.5,12.73 
444,12.65 
444.5,12.68 
445,12.62 
445.5,12.60 
446,12.58 
446.5,12.52 
447,12.48 
447.5,12.42 
448,12.37 
448.5,12.35 
449,12.33 
449.5,12.27 
450,12.25 
450.5,12.20 
451,12.22 
451.5,12.17 
452,12.15 
452.5,12.17 
453,12.17 
453.5,12.15 
454,12.08 
454.5,12.05 
455,12.03 
455.5,12.00 
456,11.90 
456.5,11.87 
457,11.82 
457.5,11.83 
458,11.78 
458.5,11.72 
459,11.63 
459.5,11.60 
460,11.65 
460.5,11.65 
461,11.60 
461.5,11.58 
462,11.53 
462.5,11.50 
463,11.47 
463.5,11.43 
464,11.45 
464.5,11.52 
465,11.53 
465.5,11.55 
466,11.57 
466.5,11.62 
467,11.58 
467.5,11.55 
468,11.55 
468.5,11.48 
469,11.43 
469.5,11.40 
470,11.40 
470.5,11.33 
471,11.23 
471.5,11.20 
472,11.22 
472.5,11.27 
473,11.33 
473.5,11.33 
474,11.30 
474.5,11.37 
475,11.35 
475.5,11.37 
476,11.40 
476.5,11.42 
477,11.40 
477.5,11.33 
478,11.32 
478.5,11.35 
479,11.42 
479.5,11.52 
480,11.55 
480.5,11.58 
481,11.52 
481.5,11.52 
482,11.60 
482.5,11.53 
483,11.50 
483.5,11.58 
484,11.63 
484.5,11.62 
485,11.62 
485.5,11.68 
486,11.72 
486.5,11.68 
487,11.72 
487.5,11.78 
488,11.78 
488.5,11.78 
489,11.82 
489.5,11.88 
490,11.95 
490.5,12.00 
491,11.97 
491.5,11.90 
492,11.87 
492.5,11.78 
493,11.77 
493.5,11.77 
494,11.73 
494.5,11.72 
495,11.75 
495.5,11.77 
496,11.80 
496.5,11.92 
497,11.97 
497.5,12.00 
498,11.95 
498.5,11.93 
499,11.90 
499.5,11.87 
500,11.82 
500.5,11.80 
501,11.82 
501.5,11.82 
502,11.75 
502.5,11.72 
503,11.73 
503.5,11.72 
504,11.70 
504.5,11.68 
505,11.67 
505.5,11.65 
506,11.63 
506.5,11.63 
507,11.62 
507.5,11.60 
508,11.67 
508.5,11.58 
509,11.57 
509.5,11.55 
510,11.60 
510.5,11.60 
511,11.53 
511.5,11.42 
512,11.45 
512.5,11.48 
513,11.45 
513.5,11.42 
514,11.42 
514.5,11.32 
515,11.28 
515.5,11.27 
516,11.33 
516.5,11.38 
517,11.33 
517.5,11.35 
518,11.40 
518.5,11.37 
519,11.35 
519.5,11.33 
520,11.32 
520.5,11.33 
521,11.32 
521.5,11.28 
522,11.25 
522.5,11.27 
523,11.27 
523.5,11.25 
524,11.25 
524.5,11.30 
525,11.32 
525.5,11.33 
526,11.38 
526.5,11.30 
527,11.32 
527.5,11.32 
528,11.33 
528.5,11.30 
529,11.27 
529.5,11.27 
530,11.27 
530.5,11.28 
531,11.23 
531.5,11.27 
532,11.27 
532.5,11.23 
533,11.18 
533.5,11.15 
534,11.13 
534.5,11.08 
535,11.07 
535.5,11.10 
536,11.10 
536.5,11.00 
537,11.00 
537.5,11.03 
538,11.02 
538.5,11.03 
539,11.05 
539.5,11.13 
540,11.18 
540.5,11.22 
541,11.22 
541.5,11.15 
542,11.15 
542.5,11.10 
543,11.10 
543.5,11.13 
544,11.10 
544.5,11.15 
545,11.12 
545.5,11.12 
546,11.08 
546.5,11.08 
547,11.03 
547.5,11.05 
548,11.05 
548.5,11.03 
549,11.02 
549.5,10.95 
550,10.98 
550.5,11.03 
551,11.07 
551.5,11.08 
552,11.12 
552.5,11.13 
553,11.12 
553.5,11.12 
554,11.12 
554.5,11.08 
555,11.15 
555.5,11.22 
556,11.25 
556.5,11.20 
557,11.23 
557.5,11.28 
558,11.32 
558.5,11.33 
559,11.43 
559.5,11.42 
560,11.53 
560.5,11.53 
561,11.60 
561.5,11.68 
562,11.80 
562.5,11.92 
563,12.00 
563.5,12.08 
564,12.08 
564.5,12.12 
565,12.13 
565.5,12.17 
566,12.18 
566.5,12.20 
567,12.18 
567.5,12.20 
568,12.23 
568.5,12.33 
569,12.28 
569.5,12.27 
570,12.32 
570.5,12.37 
571,12.42 
571.5,12.47 
572,12.48 
572.5,12.47 
573,12.42 
573.5,12.32 
574,12.20 
574.5,12.13 
575,12.03 
575.5,12.08 
576,12.10 
576.5,12.15 
577,12.13 
577.5,12.22 
578,12.23 
578.5,12.23 
579,12.25 
579.5,12.22 
580,12.17 
580.5,12.10 
581,12.07 
581.5,11.95 
582,11.92 
582.5,11.85 
583,11.85 
583.5,11.78 
584,11.75 
584.5,11.83 
585,11.78 
585.5,11.77 
586,11.78 
586.5,11.82 
587,11.83 
587.5,11.73 
588,11.65 
588.5,11.53 
589,11.52 
589.5,11.47 
590,11.45 
590.5,11.45 
591,11.35 
591.5,11.33 
592,11.27 
592.5,11.23 
593,11.22 
593.5,11.25 
594,11.30 
594.5,11.33 
595,11.37 
595.5,11.45 
596,11.65 
596.5,11.68 
597,11.67 
597.5,11.67 
598,11.63 
