time(s),temp_rise(℃）
383,17.05
384,17.05
385,17.05
386,17
387,17.05
388,17.2
389,17.35
390,17.45
391,17.55
392,17.55
393,17.45
394,17.3
395,17.25
396,17.3
397,17.3
398,17.3
399,17.2
400,17.2
401,16.95
402,16.9
403,16.75
404,16.7
405,16.65
406,16.7
407,16.75
408,16.65
409,16.65
410,16.65
411,16.7
412,16.65
413,16.6
414,16.75
415,16.7
416,16.65
417,16.7
418,16.85
419,16.9
420,16.85
421,16.9
422,17
423,17.15
424,17.25
425,17.3
426,17.35
427,17.3
428,17.35
429,17.45
430,17.35
431,17.25
432,17.1
433,17.2
434,17.45
435,17.5
436,17.5
437,17.5
438,17.45
439,17.3
440,17.3
441,17.25
442,17.55
443,17.45
444,17.35
445,17.2
446,17.35
447,17.4
448,17.5
449,17.55
450,17.8
451,17.85
452,17.75
453,17.6
454,17.6
455,17.55
456,17.5
457,17.4
458,17.4
459,17.4
460,17.15
461,17.05
462,17
463,17.05
464,17.05
465,17.05
466,17.15
467,17.1
468,17.05
469,17.1
470,17.15
471,17.05
472,17.1
473,17.1
474,17.35
475,17.45
476,17.5
477,17.5
478,17.55
479,17.6
480,17.7
481,17.85
482,17.85
483,17.85
484,17.9
485,17.85
486,17.8
487,17.6
488,17.5
489,17.35
490,17.3
491,17.35
492,17.35
493,17.4
494,17.25
495,17.25
496,17.2
497,17.25
498,17.2
499,17.35
500,17.4
501,17.55
502,17.5
503,17.4
504,17.35
505,17.3
506,17.4
507,17.5
508,17.5
509,17.5
510,17.6
511,17.6
512,17.6
513,17.35
514,17.4
515,17.35
516,17.3
517,17.2
518,17.35
519,17.55
520,17.75
521,17.7
522,17.65
523,17.55
524,17.5
525,17.55
526,17.7
527,17.65
528,17.7
529,17.7
530,17.75
531,17.75
532,17.75
533,17.7
534,17.7
535,17.7
536,17.7
537,17.65
538,17.7
539,17.6
540,17.4
541,17.3
542,17.2
543,17.05
544,17.05
545,17
546,17.05
547,17.1
548,17.05
549,17.15
550,17.2
551,17.45
552,17.6
553,17.8
554,17.9
555,17.75
556,17.55
557,17.3
558,17.15
559,17.15
560,17.15
561,17.1
562,17.15
563,17.35
564,17.45
565,17.5
566,17.55
567,17.55
568,17.6
569,17.7
570,17.7
571,17.5
572,17.3
