time(s),temp_rise(℃）
351,60.6
352,60.9
353,61.1
354,61
355,61
356,60.4
357,59.8
358,59.8
359,60.1
360,60
361,60.3
362,60.5
363,60.9
364,61.1
365,61.3
366,61
367,60.8
368,61
369,61.2
370,61.1
371,61.4
372,61.3
373,61.3
374,61.7
375,61.9
376,61.8
377,62
378,62.1
379,62.3
380,62.3
381,61.5
382,61.7
383,62.2
384,62.5
385,62.8
386,63.1
387,63.1
388,63.2
389,62.6
390,62.3
391,62.8
392,63.1
393,63.2
394,62.9
395,62.9
396,62.6
397,62.6
398,61.9
399,61.9
400,62.1
401,62.5
402,62.6
403,63
404,62.8
405,62.6
406,62.8
407,62.9
408,62.9
409,62.1
410,62.5
411,62.9
412,63
413,63.3
414,63.2
415,63.3
416,63.2
417,62.7
418,62.5
419,62.3
420,62
421,62.2
422,62.1
423,60.7
424,61
425,61.2
426,61.1
427,61.3
428,61.5
429,62.1
430,62.7
431,63
432,63.4
433,63.6
434,63.7
435,63.6
436,63.3
437,62.9
438,62.8
439,62.8
440,63.2
441,63.1
442,63.4
443,63.4
444,63.4
445,63.6
446,63.5
447,63.8
448,63.7
449,64
450,64.1
451,63.7
452,63.6
453,63.7
454,63.6
455,63.4
456,63.4
457,63.4
458,63.7
459,63.9
460,63.2
461,63.1
462,63
463,62.9
464,62.1
465,61.6
466,61.5
467,61.3
468,61.5
469,61.9
470,61.8
471,62.3
472,62.6
473,62.6
474,62.2
475,62.1
476,62.5
477,62.4
478,61.9
479,61.4
480,61.8
481,61.9
482,62.3
483,62.2
484,62.1
485,62.1
486,62.4
487,62.3
488,62.3
489,62.6
490,62.8
491,62.9
492,62.6
493,63
494,63.5
495,63.5
496,63.9
497,63.9
498,64.1
499,63.8
500,64.2
501,64.5
502,64.5
503,64.4
504,64.6
505,64.7
506,64.6
507,64.3
508,64.3
509,64.4
510,64.5
511,64.7
512,64.7
513,64.3
514,63.8
515,63.9
516,63.8
517,63.4
518,62.8
519,62.7
520,63
521,63.3
522,63.4
523,63.5
524,63.8
525,63.7
526,63.3
527,62.9
528,62.4
529,61.5
530,61.6
531,62.1
532,61.8
533,62
534,62.3
535,62.9
536,62.4
537,62.2
538,62.7
539,62.6
540,62.5
541,62.4
542,62.3
543,61.8
544,61.4
545,61.6
546,61.5
547,61.1
548,61.2
549,61.4
550,61.8
551,62.2
552,62.4
553,62.1
554,62.2
555,61.8
556,61.8
557,61.7
558,61.7
559,62.2
560,62.7
561,62.7
562,63.2
563,63.1
564,63
565,62.8
566,62.2
567,62.6
568,63.1
569,63.5
570,63.8
571,63.7
572,63.6
573,62.7
574,62.4
575,62.3
576,62.5
577,62.6
578,62.8
579,63
580,63
581,62.7
582,62.6
583,62.3
584,61.9
585,62.4
586,62.3
587,62.8
588,62.8
589,62.8
590,62.4
591,62.4
592,62.3
593,62
594,61.8
595,61.4
596,61.9
597,62.3
598,62.7
599,62.8
600,62.6
