time(s),temp_rise(℃）
18,0.1
19,0.4
20,0.7
21,0.9
22,1.3
23,1.7
24,2.1
25,2.4
26,2.8
27,3.2
28,3.5
29,3.9
30,4.2
31,4.6
32,5
33,5.3
34,5.7
35,6.1
36,6.5
37,6.9
38,7.3
39,7.7
40,8.1
41,8.5
42,8.9
43,9.2
44,9.1
45,9.5
46,9.9
47,10.4
48,10.8
49,11.3
50,11.5
51,11.9
52,12.3
53,12.6
54,13
55,13.3
56,13.7
57,14
58,14.3
59,14.5
60,14.2
61,13.9
62,13.7
63,13.6
64,13.8
65,13.9
66,14.5
67,14.9
68,15.2
69,15.7
70,16.1
71,16.4
72,16.7
73,17
74,17.3
75,17.7
76,17.9
77,18.2
78,18.4
79,18.6
80,18.8
81,19
82,19.3
83,19.5
84,19.8
85,19.9
86,19.8
87,19.8
88,20.1
89,20.3
90,20.4
91,20.6
92,20.8
93,21
94,21.2
95,21.3
96,21.4
97,21.6
98,21.8
99,21.9
100,22.1
101,22.2
102,22.4
103,22.6
104,22.8
105,22.9
106,22.9
107,22.8
108,22.7
109,22.5
110,22.2
111,21.8
112,22.1
113,22.3
114,22.4
115,22.4
116,22.7
117,23.1
118,23.3
119,23.6
120,23.9
121,24
122,24
123,24.2
124,24.4
125,24.6
126,24.6
127,23.4
128,22.9
129,22
130,21.3
131,21
132,21.4
133,21.8
134,22.4
135,22.9
136,23.1
137,23.5
138,23.8
139,24.1
140,24.3
141,24.3
142,24.4
143,24.5
144,24.7
145,24.9
146,24.9
147,25
148,25.1
149,24.9
150,25.1
151,25.2
152,25.4
153,25.6
154,25.7
155,25.8
156,26
157,26.1
158,26
159,26.2
160,26.1
161,25.5
162,25
163,24.6
164,24.7
165,24.8
166,24.4
167,24.9
168,24.9
169,24.9
170,25.2
171,25.4
172,25.7
173,25.6
174,25.7
175,25.8
176,26
177,26
178,26.2
179,26.3
180,26.5
181,26.5
182,26.6
183,26.5
184,26.6
185,26.5
186,26.6
187,26.5
188,26.6
189,26.7
190,26.8
191,26.9
192,27
193,26.8
194,26.9
195,26.6
196,26.9
197,26.9
198,27
199,27.2
200,27.3
201,27.3
202,27.5
203,26.7
204,26.3
205,26.3
206,26.4
207,26.5
208,26.6
209,26.7
210,26.8
211,26.9
212,27.1
213,27.1
214,27.1
215,27.2
216,27.2
217,26.8
218,26.7
219,26.8
220,26.5
221,26.3
222,25.3
223,24.7
224,24.1
225,23.8
226,23.6
227,23.2
228,22.8
229,22.6
230,23.3
231,23.4
232,24
233,23.6
234,23.1
235,22.6
236,22.2
237,22.1
238,21.9
239,21.6
240,21.3
241,21.2
242,21
243,20.9
244,20.9
245,20.7
246,20.8
247,21.3
248,21.7
249,22.4
250,22.2
251,22
252,22.4
253,23.2
254,23.7
255,23.9
256,23.2
257,22.3
258,22
259,21.3
260,21.3
261,21.7
262,22.2
263,22.2
264,22
265,22.7
266,23.3
267,23.8
268,24.2
269,24.6
270,24.9
271,25
272,25.2
273,25.3
274,25.4
275,25.5
276,25.5
277,25.4
278,24.8
279,24.7
280,24.6
281,24.4
282,24.5
283,24.7
284,25
285,25
286,25.2
287,25.3
288,25.3
289,25.5
290,25.5
291,25.5
292,25.5
293,25.8
294,25.9
295,25.9
296,26
297,26.1
298,26.2
299,26.3
300,26.4
301,26.5
302,26.6
303,26.7
304,26.8
305,26.8
306,26.9
307,26.9
308,26.6
309,26.6
310,26.8
311,26.9
312,27
313,27
314,27.1
315,27.1
316,27.1
317,27
318,26.9
319,26.8
320,27
321,27
322,26.7
323,25.8
324,25.2
325,25
326,24.7
327,24.2
328,23.8
329,23.6
330,23.6
331,23.2
332,22.6
333,22.6
334,23.4
335,23.7
336,23.7
337,24.1
338,24.4
339,24.6
340,24.8
341,24.9
342,24.7
343,24.1
344,23.4
345,22.3
346,22.1
347,21
348,20.5
349,20.4
350,20.2
351,20.4
352,20.7
353,20.7
354,20.4
355,20.2
356,19.9
357,20
358,20.4
359,20.7
360,20.6
361,20.9
362,21.6
363,21.7
364,22.1
365,22
366,22.1
367,22
368,22.1
369,21.7
370,21
371,20.9
372,20.8
373,20.6
374,20.8
375,21.2
376,21.7
377,22.1
378,22.2
379,22.5
380,23
381,23
382,22.6
383,22.9
384,22.4
385,22.8
386,23.2
387,23.1
388,23.4
389,23.7
390,24.1
391,24
392,23.9
393,23.7
394,23.5
395,23.8
396,24
397,24.4
398,24.6
399,24.8
400,24.9
401,25
402,25.2
403,24.9
404,25.1
405,25
406,24.9
407,25.1
408,24.7
409,24.9
410,25.1
411,24.6
412,24.4
413,24.2
414,24.6
415,24.3
416,24.3
417,24.6
418,24.7
419,24.4
420,24.5
421,24.9
422,24.8
423,24.5
424,24.6
425,24.8
426,24.7
427,25
428,25
429,24.9
430,24.9
431,25.2
432,25.6
433,25.8
434,25.9
435,25.8
436,25.7
437,25.8
438,25.9
439,25.9
440,26
441,26.2
442,26.2
443,26.2
444,26.4
445,26.5
446,26.7
447,26.4
448,26
449,25.7
