time(s),temp_rise(℃）
1,0.3
2,0.3
3,0.3
4,0.3
5,0.3
6,0.3
7,0.3
8,0.3
9,0.4
10,0.4
11,0.4
12,0.4
13,0.5
14,0.7
15,0.6
16,0.8
17,0.8
18,0.9
19,1
20,1
21,1.1
22,1.2
23,1.3
24,1.3
25,1.3
26,1.5
27,1.6
28,1.6
29,1.7
30,1.8
31,1.9
32,2
33,2.1
34,2.2
35,2.2
36,2.2
37,2.2
38,2.3
39,2.4
40,2.4
41,2.5
42,2.6
43,2.7
44,2.6
45,2.5
46,2.7
47,2.5
48,2.8
49,2.9
50,2.8
51,2.9
52,2.9
53,3.1
54,3.2
55,3.2
56,3.3
57,3.3
58,3.3
59,3.3
60,3.3
61,3.4
62,3.4
63,3.3
64,3.3
65,3.3
66,3.2
67,3.3
68,3.3
69,3.3
70,3.3
71,3.4
72,3.4
73,3.4
74,3.5
75,3.5
76,3.5
77,3.7
78,3.6
79,3.7
80,3.6
81,3.6
82,3.3
83,3.3
84,3.3
85,3.4
86,3.3
87,3.2
88,3.2
89,3.1
90,3.3
91,3.4
92,3.4
93,3.4
94,3.4
95,3.5
96,3.5
97,3.5
98,3.5
99,3.5
100,3.4
101,3.5
102,3.6
103,3.6
104,3.7
105,3.8
106,3.9
107,3.9
108,4
109,4.1
110,4
111,3.8
112,3.8
113,3.9
114,3.9
115,4
116,4.1
117,4.1
118,4.2
119,4.2
120,4.3
121,4.3
122,4.2
123,4.3
124,4.3
125,4.4
126,4.5
127,4.6
128,4.6
129,4.5
130,4.6
131,4.6
132,4.6
133,4.7
134,4.8
135,4.8
136,4.8
137,4.6
138,4.7
139,4.5
140,4.5
141,4.5
142,4.6
143,4.6
144,4.6
145,4.6
146,4.5
147,4.5
148,4.4
149,4.4
150,4.3
151,4.2
152,4.2
153,4
154,4
155,3.9
156,3.8
157,3.7
158,3.7
159,3.7
160,3.8
161,3.8
162,3.8
163,3.9
164,3.9
165,4.1
166,4.1
167,4.2
168,4.3
169,4.3
170,4.4
171,4.5
172,4.5
173,4.5
174,4.5
175,4.6
176,4.5
177,4.4
178,4.2
179,4.1
180,4.1
181,4
182,4
183,4.1
184,4.1
185,4.3
186,4.3
187,4.4
188,4.4
189,4.4
190,4.4
191,4.4
192,4.5
193,4.3
194,4.3
195,4.2
196,4.2
197,4.2
198,4
199,4.2
200,4.2
201,4.3
202,4.5
203,4.6
204,4.6
205,4.6
206,4.7
207,4.8
208,4.9
209,4.9
210,4.8
211,4.9
212,4.9
213,5
214,5
215,5
216,5.2
217,5.1
218,5.1
219,5.2
220,5.2
221,5.2
222,5.1
223,5.2
224,5.2
225,5.1
226,5.1
227,5.1
228,5.1
229,5.2
230,5.2
231,5.3
232,5.3
233,5.2
234,5.1
235,5.1
236,5.1
237,5.1
238,5.1
239,5.2
240,5.2
241,5.3
242,5.3
243,5.3
244,5.4
245,5.3
246,5.3
247,5.3
248,5.4
249,5.4
250,5.3
251,5.4
252,5.4
253,5.3
254,5.3
255,5.5
256,5.3
257,5.3
258,5.3
259,5.2
260,5.3
261,5.3
262,5.3
263,5.2
264,5.2
265,5
266,5
267,5.2
268,5.2
269,5.1
270,5
271,5.1
272,5
273,5
274,5
275,5
276,5
277,5
278,5
279,5
280,5
281,4.8
282,4.9
283,4.9
284,4.8
285,4.8
286,4.9
287,5
288,5.1
289,5.1
290,5.2
291,5.2
292,5.2
293,5.2
294,5.2
295,5.2
296,5.1
297,5.3
298,5.3
299,5.1
300,5.3
301,5.3
302,5.3
303,5.2
304,5.2
305,5.2
306,5.2
307,5.3
308,5.2
309,5.3
310,5.2
311,5.1
312,5.1
313,5
314,5.1
315,5.1
316,5
317,5.1
318,5.1
319,5.2
320,5.2
321,5.3
322,5.3
323,5.3
324,5.3
325,5.3
326,5.2
327,5.3
328,5.3
329,5.3
330,5.4
331,5.4
332,5.4
333,5.4
334,5.5
335,5.5
336,5.4
337,5.3
338,5.2
339,5.3
340,5.3
341,5.3
342,5.3
343,5.3
344,5.2
345,5.2
346,5.3
347,5.4
348,5.5
349,5.5
350,5.4
351,5.5
352,5.5
353,5.5
354,5.5
355,5.5
356,5.5
357,5.5
358,5.5
359,5.4
360,5.3
361,5.3
362,5.3
363,5.3
364,5.3
365,5.4
366,5.4
367,5.4
368,5.4
369,5.4
370,5.4
371,5.5
372,5.5
373,5.6
374,5.5
375,5.4
376,5.4
377,5.5
378,5.4
379,5.4
380,5.3
381,5.4
382,5.4
383,5.3
384,5.2
385,5.2
386,5.3
387,5.3
388,5.3
389,5.4
390,5.5
391,5.5
392,5.5
393,5.4
394,5.2
395,5.2
396,5.2
397,5.3
398,5.3
399,5.3
400,5.3
401,5.3
402,5.3
403,5.4
404,5.4
405,5.3
406,5.3
407,5.3
408,5.4
409,5.4
410,5.5
411,5.5
412,5.5
413,5.5
414,5.5
415,5.5
416,5.3
417,5.2
418,5.2
419,5.3
420,5.4
421,5.4
422,5.5
423,5.5
424,5.5
425,5.3
426,5.3
427,5.4
428,5.2
429,5.2
430,5.3
431,5.3
432,5.4
433,5.4
434,5.4
435,5.4
436,5.3
437,5.4
438,5.2
439,4.9
440,4.8
441,4.6
442,4.6
443,4.6
444,4.7
445,4.7
446,4.6
447,4.5
448,4.5
449,4.5
450,4.6
451,4.7
452,4.7
453,4.9
454,4.8
455,4.8
456,4.7
457,4.8
458,4.8
459,4.7
460,4.7
461,4.6
462,4.6
463,4.7
464,4.7
465,4.7
466,4.8
467,4.8
468,4.9
469,4.9
470,5
471,4.9
472,4.9
473,4.9
474,4.8
475,4.8
476,4.9
477,4.8
478,4.7
479,4.6
480,4.6
481,4.5
482,4.7
483,4.5
484,4.7
485,4.6
486,4.6
487,4.6
488,4.7
489,4.8
490,4.8
491,4.9
492,4.9
493,5
494,5.1
495,4.9
496,5.1
497,5
498,4.9
499,5
500,5
501,4.9
502,4.9
503,5
504,5
505,5.1
506,5.1
507,5.1
508,5.1
509,5.1
510,5.1
511,5.1
512,5.1
513,5.1
514,5.1
515,5.1
516,5.1
517,5.1
518,5.1
519,5.1
520,5.1
521,5.1
522,5.1
523,5.1
524,5
525,5
526,4.9
527,4.9
528,4.8
529,4.7
530,4.8
531,4.9
532,4.9
533,5
534,5
535,5
536,5.1
537,5.2
538,5.1
539,5.1
540,5.1
541,5.1
542,5.1
543,5.1
544,5
545,5.1
546,5.1
547,5.1
548,5.1
549,5.1
550,5.2
551,5.1
552,5.2
553,5.3
554,5.2
555,5.2
556,5.3
557,5.3
558,5.3
559,5.3
560,5.1
561,5.2
562,5.2
563,5.2
564,5.1
565,5.3
566,5.3
567,5.3
568,5.4
569,5.4
570,5.3
571,5.3
572,5.3
573,5.3
574,5.3
575,5.3
576,5.3
577,5.4
578,5.4
579,5.5
580,5.5
581,5.5
582,5.5
583,5.6
584,5.6
585,5.6
586,5.6
587,5.6
588,5.6
589,5.5
590,5.6
591,5.6
592,5.5
593,5.6
594,5.6
595,5.6
596,5.5
597,5.5
598,5.5
599,5.5
600,5.5
