time(s),temp_rise(℃）
411,34.7
412,34.4
413,34.2
414,34.1
415,33.8
416,33.5
417,33.4
418,33.1
419,33.4
420,33.4
421,33.8
422,34.1
423,34.3
424,34.2
425,34.1
426,33.8
427,34.1
428,34.3
429,34.5
430,34.7
431,34.5
432,34.4
433,34.5
434,34.7
435,34.7
436,34.8
437,34.5
438,34.4
439,34.4
440,34.6
441,34.3
442,34.2
443,34.2
444,34.2
445,34.5
446,34.4
447,34.1
448,34.4
449,34.6
450,34.9
451,35
452,35
453,35.1
454,35.2
455,35.2
456,35.3
457,35.3
458,35.3
459,35.4
460,35.4
461,35.4
462,35.3
463,35.1
464,35
465,34.8
466,34.8
467,34.9
468,34.7
469,34.9
470,34.6
471,34.9
472,35.1
473,34.9
474,34.7
475,34.4
476,34.4
477,34.3
478,33.6
479,33
480,33.2
481,33.5
482,33.1
483,33
484,33.4
485,33.5
486,33.7
487,33.8
488,34
489,34
490,34
491,34.3
492,34.4
493,34.7
494,34.8
495,35
496,35.1
497,35.1
498,35.1
499,35.2
500,35.1
501,35.2
502,35.2
503,35.2
504,35.3
505,35.4
506,35.3
507,35.3
508,34.9
509,34.2
510,33.9
511,33.5
512,33.3
513,33.2
514,33
515,32.7
516,32.7
517,32.6
518,32.6
519,32.8
520,32.2
521,32.2
522,32.3
523,32.4
524,32.5
525,32.4
526,32.4
527,32.2
528,32
529,31.6
530,31.1
531,31.1
532,31
533,30.9
534,30.7
535,30.8
536,30.8
537,30.8
538,31
539,31.1
540,31
541,31
542,31
543,30.9
544,30.8
545,30.4
546,29.9
547,30
548,30.2
549,30
550,29.9
551,29.8
552,30.2
553,30.5
554,30.8
555,30.9
556,31.2
557,31.1
558,31.1
559,31
560,31
561,31.1
562,31.3
563,31.1
564,30.9
565,30.9
566,30.7
567,31
568,31
569,31
570,31.4
571,31.5
572,31.6
573,31.9
574,32.1
575,31.5
576,31
577,31.2
578,31.3
579,31.3
580,31
581,31.2
582,31.2
583,31.3
584,31.4
585,31.2
586,31.3
587,31.4
588,31.5
589,32
590,32
591,32.2
592,32.3
593,32.3
594,32.4
595,32.4
596,32.4
597,32.6
598,32.6
599,32.5
600,32.2
