time(s),temp_rise(℃）
91,8
91.5,8.05
92,8.1
92.5,8.1
93,8.15
93.5,8.15
94,8.15
94.5,8.2
95,8.2
95.5,8.25
96,8.25
96.5,8.25
97,8.3
97.5,8.3
98,8.3
98.5,8.3
99,8.3
99.5,8.3
100,8.3
100.5,8.3
101,8.3
101.5,8.3
102,8.3
102.5,8.3
103,8.3
103.5,8.3
104,8.4
104.5,8.45
105,8.55
105.5,8.6
106,8.65
106.5,8.65
107,8.65
107.5,8.65
108,8.65
108.5,8.7
109,8.75
109.5,8.8
110,8.85
110.5,8.9
111,8.9
111.5,8.95
112,8.95
112.5,8.95
113,8.95
113.5,8.95
114,9.05
114.5,9.05
115,9.05
115.5,9.05
116,9.1
116.5,9.05
117,9.05
117.5,9.05
118,9.05
118.5,9.1
119,9.15
119.5,9.1
120,9.15
120.5,9.2
121,9.2
121.5,9.25
122,9.25
122.5,9.25
123,9.25
123.5,9.25
124,9.3
124.5,9.3
125,9.3
125.5,9.3
126,9.35
126.5,9.35
127,9.35
127.5,9.4
128,9.35
128.5,9.4
129,9.35
129.5,9.45
130,9.4
130.5,9.4
131,9.35
131.5,9.4
132,9.35
132.5,9.4
133,9.4
133.5,9.4
134,9.45
134.5,9.45
135,9.45
135.5,9.45
136,9.45
136.5,9.45
137,9.5
137.5,9.5
138,9.5
138.5,9.5
139,9.5
139.5,9.5
140,9.55
140.5,9.55
141,9.6
141.5,9.6
142,9.65
142.5,9.65
143,9.65
143.5,9.7
144,9.65
144.5,9.65
145,9.6
145.5,9.6
146,9.6
146.5,9.65
147,9.65
147.5,9.65
148,9.65
148.5,9.65
149,9.65
149.5,9.65
150,9.65
150.5,9.7
151,9.7
151.5,9.75
152,9.7
152.5,9.75
153,9.75
153.5,9.7
154,9.7
154.5,9.7
155,9.6
155.5,9.65
156,9.6
156.5,9.55
157,9.6
157.5,9.6
158,9.65
158.5,9.65
159,9.65
159.5,9.7
160,9.65
160.5,9.65
161,9.7
161.5,9.7
162,9.7
162.5,9.7
163,9.65
163.5,9.65
164,9.6
164.5,9.6
165,9.6
165.5,9.6
166,9.6
166.5,9.65
167,9.65
167.5,9.65
168,9.65
168.5,9.6
169,9.6
169.5,9.6
170,9.55
170.5,9.55
171,9.6
171.5,9.65
172,9.65
172.5,9.7
173,9.75
173.5,9.8
174,9.8
174.5,9.8
175,9.8
175.5,9.8
176,9.8
176.5,9.8
177,9.8
177.5,9.8
178,9.8
178.5,9.8
179,9.8
179.5,9.8
180,9.8
180.5,9.8
181,9.8
181.5,9.8
182,9.8
182.5,9.75
183,9.7
183.5,9.7
184,9.7
184.5,9.7
185,9.65
185.5,9.65
186,9.6
186.5,9.6
187,9.65
187.5,9.7
188,9.7
188.5,9.75
189,9.75
189.5,9.8
190,9.8
190.5,9.85
191,9.9
191.5,9.9
192,9.9
192.5,9.9
193,9.85
193.5,9.85
194,9.85
194.5,9.85
195,9.85
195.5,9.85
196,9.9
196.5,9.9
197,9.9
197.5,9.9
198,9.85
198.5,9.85
199,9.85
199.5,9.85
200,9.9
200.5,9.9
201,9.95
201.5,10.05
202,10.15
202.5,10.15
203,10.2
203.5,10.2
204,10.2
204.5,10.3
205,10.25
205.5,10.25
206,10.25
206.5,10.25
207,10.25
207.5,10.25
208,10.25
208.5,10.2
209,10.2
209.5,10.2
210,10.15
210.5,10.15
211,10.15
211.5,10.15
212,10.1
212.5,10.1
213,10.1
213.5,10.1
214,10.1
214.5,10.1
215,10.1
215.5,10.1
216,10.1
216.5,10.1
217,10.1
217.5,10.15
218,10.15
218.5,10.15
219,10.15
219.5,10.15
220,10.15
220.5,10.15
221,10.15
221.5,10.15
222,10.2
222.5,10.2
223,10.2
223.5,10.2
224,10.25
224.5,10.25
225,10.35
225.5,10.3
226,10.3
226.5,10.35
227,10.25
227.5,10.2
228,10.15
228.5,10.15
229,10.1
229.5,10.15
230,10.15
230.5,10.15
231,10.15
231.5,10.2
232,10.2
232.5,10.25
233,10.25
233.5,10.25
234,10.3
234.5,10.3
235,10.3
235.5,10.3
236,10.3
236.5,10.35
237,10.35
237.5,10.3
238,10.3
238.5,10.25
239,10.2
239.5,10.1
240,10.05
240.5,10
241,10
241.5,9.95
242,10
242.5,10.05
243,10.1
243.5,10.1
244,10.1
244.5,10.15
245,10.15
245.5,10.2
246,10.2
246.5,10.2
247,10.2
247.5,10.2
248,10.2
248.5,10.2
249,10.2
249.5,10.2
250,10.25
250.5,10.25
251,10.25
251.5,10.25
252,10.3
252.5,10.3
253,10.35
253.5,10.35
254,10.4
254.5,10.4
255,10.4
255.5,10.45
256,10.5
256.5,10.55
257,10.55
257.5,10.6
258,10.65
258.5,10.7
259,10.75
259.5,10.7
260,10.75
260.5,10.75
261,10.8
261.5,10.85
262,10.9
262.5,10.95
263,11
263.5,11.05
264,11.1
264.5,11.15
265,11.15
265.5,11.2
266,11.2
266.5,11.2
267,11.15
267.5,11.2
268,11.2
268.5,11.2
269,11.2
269.5,11.2
270,11.2
270.5,11.2
271,11.2
271.5,11.2
272,11.2
272.5,11.15
273,11.2
273.5,11.15
274,11.1
274.5,11.1
275,11.05
275.5,11.05
276,11.05
276.5,11.05
277,10.95
277.5,10.9
278,10.85
278.5,10.8
279,10.8
279.5,10.75
280,10.75
280.5,10.75
281,10.75
281.5,10.75
282,10.75
282.5,10.7
283,10.7
283.5,10.75
284,10.7
284.5,10.65
285,10.6
285.5,10.6
286,10.6
286.5,10.6
287,10.65
287.5,10.6
288,10.6
288.5,10.6
289,10.6
289.5,10.55
290,10.55
290.5,10.55
291,10.55
291.5,10.55
292,10.55
292.5,10.55
293,10.55
293.5,10.5
294,10.45
294.5,10.45
295,10.4
295.5,10.4
296,10.35
296.5,10.35
297,10.35
297.5,10.35
298,10.35
298.5,10.35
299,10.35
299.5,10.35
300,10.35
300.5,10.3
301,10.3
301.5,10.25
302,10.2
302.5,10.2
303,10.2
303.5,10.2
304,10.25
304.5,10.2
305,10.25
305.5,10.3
306,10.3
306.5,10.35
307,10.35
307.5,10.4
308,10.4
308.5,10.4
309,10.4
309.5,10.4
310,10.45
310.5,10.4
311,10.35
311.5,10.4
312,10.4
312.5,10.4
313,10.45
313.5,10.5
314,10.45
314.5,10.45
315,10.45
315.5,10.55
316,10.55
316.5,10.55
317,10.55
317.5,10.55
318,10.55
318.5,10.55
319,10.55
319.5,10.55
320,10.55
320.5,10.55
321,10.55
321.5,10.6
322,10.55
322.5,10.65
323,10.65
323.5,10.6
324,10.6
324.5,10.55
325,10.5
325.5,10.4
326,10.4
326.5,10.45
327,10.4
327.5,10.4
328,10.35
328.5,10.4
329,10.4
329.5,10.4
330,10.4
330.5,10.45
331,10.5
331.5,10.55
332,10.6
332.5,10.65
333,10.7
333.5,10.7
334,10.7
334.5,10.7
335,10.7
335.5,10.65
336,10.65
336.5,10.6
337,10.6
337.5,10.6
338,10.6
338.5,10.6
339,10.55
339.5,10.55
340,10.55
340.5,10.6
341,10.55
341.5,10.55
342,10.5
342.5,10.5
343,10.45
343.5,10.45
344,10.4
344.5,10.4
345,10.35
345.5,10.3
346,10.35
346.5,10.3
347,10.3
347.5,10.3
348,10.35
348.5,10.4
349,10.45
349.5,10.5
350,10.5
350.5,10.5
351,10.45
351.5,10.45
352,10.5
352.5,10.45
353,10.45
353.5,10.5
354,10.5
354.5,10.5
355,10.55
355.5,10.6
356,10.6
356.5,10.65
357,10.7
357.5,10.7
358,10.65
358.5,10.7
359,10.6
359.5,10.6
360,10.6
360.5,10.6
361,10.65
361.5,10.65
362,10.6
362.5,10.5
363,10.5
363.5,10.45
364,10.45
364.5,10.4
365,10.4
365.5,10.4
366,10.4
366.5,10.4
367,10.4
367.5,10.4
368,10.3
368.5,10.35
369,10.35
369.5,10.35
370,10.35
370.5,10.4
371,10.4
371.5,10.45
372,10.4
372.5,10.4
373,10.4
373.5,10.4
374,10.4
374.5,10.4
375,10.45
375.5,10.5
376,10.5
376.5,10.5
377,10.5
377.5,10.5
378,10.45
378.5,10.45
379,10.45
379.5,10.45
380,10.45
380.5,10.45
381,10.45
381.5,10.45
382,10.45
382.5,10.4
383,10.4
383.5,10.4
384,10.4
384.5,10.35
385,10.35
385.5,10.35
386,10.4
386.5,10.4
387,10.4
387.5,10.45
388,10.45
388.5,10.45
389,10.45
389.5,10.4
390,10.4
390.5,10.4
391,10.4
391.5,10.35
392,10.35
392.5,10.35
393,10.35
393.5,10.35
394,10.45
394.5,10.45
395,10.45
395.5,10.5
396,10.55
396.5,10.6
397,10.65
397.5,10.65
398,10.65
398.5,10.65
399,10.6
399.5,10.55
400,10.55
400.5,10.55
401,10.5
401.5,10.5
402,10.5
402.5,10.5
403,10.5
403.5,10.55
404,10.55
404.5,10.55
405,10.55
405.5,10.55
406,10.6
406.5,10.6
407,10.55
407.5,10.6
408,10.6
408.5,10.6
409,10.6
409.5,10.55
410,10.5
410.5,10.45
411,10.55
411.5,10.5
412,10.55
412.5,10.5
413,10.5
413.5,10.45
414,10.45
414.5,10.45
415,10.4
415.5,10.4
416,10.4
416.5,10.4
417,10.4
417.5,10.45
418,10.45
418.5,10.45
419,10.45
419.5,10.45
420,10.5
420.5,10.55
421,10.55
421.5,10.6
422,10.6
422.5,10.6
423,10.65
423.5,10.65
424,10.65
424.5,10.6
425,10.6
425.5,10.55
426,10.45
426.5,10.45
427,10.35
427.5,10.3
428,10.35
428.5,10.35
429,10.45
429.5,10.55
430,10.6
430.5,10.65
431,10.7
431.5,10.7
432,10.7
432.5,10.75
433,10.75
433.5,10.75
434,10.75
434.5,10.8
435,10.8
435.5,10.8
436,10.85
436.5,10.9
437,10.9
437.5,10.95
438,10.95
438.5,10.95
439,10.9
439.5,10.9
440,10.9
440.5,10.85
441,10.85
441.5,10.85
442,10.9
442.5,10.9
443,10.85
443.5,10.8
444,10.75
444.5,10.75
445,10.75
445.5,10.7
446,10.75
446.5,10.7
447,10.7
447.5,10.7
448,10.75
448.5,10.8
449,10.8
449.5,10.8
450,10.8
450.5,10.8
451,10.75
451.5,10.75
452,10.75
452.5,10.75
453,10.75
453.5,10.75
454,10.75
454.5,10.75
455,10.75
455.5,10.75
456,10.75
456.5,10.7
457,10.7
457.5,10.7
458,10.7
458.5,10.65
459,10.65
459.5,10.65
460,10.6
460.5,10.6
461,10.6
461.5,10.65
462,10.65
462.5,10.65
463,10.6
463.5,10.65
464,10.6
464.5,10.6
465,10.6
465.5,10.65
466,10.6
466.5,10.6
467,10.6
467.5,10.55
468,10.45
468.5,10.4
469,10.35
469.5,10.25
470,10.25
470.5,10.25
471,10.25
471.5,10.25
472,10.25
472.5,10.25
473,10.25
473.5,10.3
474,10.35
474.5,10.4
475,10.4
475.5,10.35
476,10.35
476.5,10.35
477,10.3
477.5,10.25
478,10.2
478.5,10.2
479,10.2
479.5,10.2
480,10.2
480.5,10.2
481,10.2
481.5,10.15
482,10.15
482.5,10.15
483,10.15
483.5,10.15
484,10.15
484.5,10.2
485,10.2
485.5,10.2
486,10.15
486.5,10.15
487,10.1
487.5,10.15
488,10.1
488.5,10.1
489,10.15
489.5,10.15
490,10.2
490.5,10.2
491,10.2
491.5,10.2
492,10.15
492.5,10.15
493,10.2
493.5,10.2
494,10.2
494.5,10.2
495,10.15
495.5,10.15
496,10.15
496.5,10.15
497,10.15
497.5,10.2
498,10.2
498.5,10.2
499,10.2
499.5,10.2
500,10.2
500.5,10.2
501,10.2
501.5,10.2
502,10.2
502.5,10.2
503,10.2
503.5,10.15
504,10.15
504.5,10.15
505,10.15
505.5,10.1
506,10.1
506.5,10.05
507,10.05
507.5,10.05
508,10
508.5,10
509,10
509.5,10
510,9.95
510.5,9.9
511,9.9
511.5,9.85
512,9.85
512.5,9.85
513,9.9
513.5,9.9
514,9.9
514.5,9.9
515,9.85
515.5,9.95
516,9.95
516.5,9.95
517,10
517.5,10
518,10
518.5,10
519,10
519.5,10
520,10
520.5,9.95
521,10
521.5,9.95
522,9.95
522.5,9.9
523,9.9
523.5,9.95
524,9.95
524.5,9.9
525,9.9
525.5,9.9
526,9.95
526.5,9.9
527,9.95
527.5,9.95
528,10
528.5,10
529,10
529.5,10.05
530,10.05
530.5,10.05
531,10.05
531.5,10
532,10
532.5,10.05
533,10.05
533.5,10.05
534,10.05
534.5,10.05
535,10.05
535.5,10.05
536,10.05
536.5,10.05
537,10.05
537.5,10.05
538,10
538.5,10
539,10
539.5,10
540,10
540.5,10.05
541,10.05
541.5,10.05
542,10.05
542.5,10.05
543,10.1
543.5,10.1
544,10.1
544.5,10.1
545,10.15
545.5,10.1
546,10.1
546.5,10.1
547,10.1
547.5,10.15
548,10.1
548.5,10.1
549,10.1
549.5,10.15
550,10.2
550.5,10.2
551,10.2
551.5,10.25
552,10.2
552.5,10.2
553,10.2
553.5,10.2
554,10.25
554.5,10.25
555,10.25
555.5,10.25
556,10.25
556.5,10.25
557,10.25
557.5,10.25
558,10.25
558.5,10.25
559,10.3
559.5,10.3
560,10.3
560.5,10.3
561,10.25
561.5,10.25
562,10.2
562.5,10.2
563,10.15
563.5,10.1
564,10.1
564.5,10.1
565,10.1
565.5,10.1
566,10.05
566.5,10.05
567,10.05
567.5,10.05
568,10.05
568.5,10.05
569,10.05
569.5,10.05
570,10
570.5,10
571,10
571.5,10
572,10
572.5,10
573,9.95
573.5,9.95
574,9.9
574.5,9.9
575,9.95
575.5,9.95
576,10
576.5,10.05
577,10.05
577.5,10.05
578,10.05
578.5,10
579,10
579.5,10
580,10
580.5,9.95
581,9.95
581.5,9.95
582,9.95
582.5,9.95
583,9.95
583.5,9.95
584,9.95
584.5,9.95
585,9.95
585.5,9.95
586,9.95
586.5,9.95
587,10
587.5,10
588,10.05
588.5,10.1
589,10.1
589.5,10.1
590,10.15
590.5,10.2
591,10.2
591.5,10.25
592,10.25
592.5,10.2
593,10.15
593.5,10.15
594,10.1
594.5,10.1
595,10.05
595.5,10
596,10
596.5,10
597,10
597.5,9.95
598,9.95
598.5,10
599,10
599.5,10
600,10.05
