time(s),temp_rise(℃）
1,0.25
2,0.25
3,0.2
4,0.2
5,0.3
6,0.5
7,0.8
8,1.05
9,1.45
10,1.9
11,2.4
12,2.85
13,3.35
14,3.7
15,4.2
16,4.7
17,5.15
18,5.7
19,6.05
20,6.5
21,7
22,7.45
23,7.9
24,8.35
25,8.8
26,9.3
27,9.7
28,10.25
29,10.65
30,11.05
31,11.5
32,11.9
33,12.35
34,12.75
35,13.15
36,13.55
37,13.9
38,14.2
39,14.5
40,14.85
41,15.1
42,15.4
43,15.65
44,15.9
45,16.2
46,16.45
47,16.8
48,17.15
49,17.45
50,17.7
51,17.9
52,18.05
53,18.35
54,18.4
55,18.5
56,18.5
57,18.55
58,18.7
59,18.85
60,19.05
61,19.5
62,19.75
63,20
64,20.1
65,20.2
66,20.1
67,20.1
68,20.15
69,20.35
70,20.65
71,20.85
72,21.45
73,21.95
74,22.2
75,22.4
76,22.6
77,22.75
78,22.9
79,22.95
80,23
81,23
82,22.95
83,23.1
84,23.3
85,23.45
86,23.6
87,23.9
88,24
89,24.2
90,24.45
91,24.6
92,24.8
93,24.65
94,25
95,25.5
96,26.15
97,26.65
98,27.1
99,27.45
100,27.75
101,28
102,28.2
103,28.3
104,28.45
105,28.6
106,28.7
107,28.8
108,28.85
109,28.9
110,28.85
111,28.8
112,28.75
113,28.75
114,28.75
115,28.65
116,28.45
117,28.35
118,28.4
119,28.4
120,28.5
121,28.55
122,28.7
123,28.85
124,29
125,28.95
126,28.85
127,28.8
128,28.85
129,28.85
130,28.85
131,28.7
132,28.75
133,28.8
134,28.8
135,28.65
136,28.5
137,28.5
138,28.4
139,28.2
140,28.15
141,28.1
142,28.15
143,28.15
144,28.05
145,27.85
146,27.7
147,27.65
148,27.75
149,27.7
150,27.6
151,27.55
152,27.4
153,27.55
154,27.5
155,27.5
156,27.45
157,27.5
158,27.5
159,27.65
160,27.7
161,27.8
162,27.85
163,27.95
164,28.1
165,28.15
166,28.1
167,28.15
168,28.1
169,28
170,27.95
171,27.95
172,27.9
173,27.95
174,27.85
175,27.9
176,27.95
177,27.95
178,27.85
179,27.85
180,27.8
181,27.75
182,27.85
183,27.9
184,27.9
185,27.75
186,27.65
187,27.6
188,27.65
189,27.55
190,27.5
191,27.45
192,27.55
193,27.55
194,27.65
195,27.55
196,27.6
197,27.6
198,27.6
199,27.55
200,27.55
201,27.6
202,27.55
203,27.5
204,27.45
205,27.45
206,27.4
207,27.25
208,27.3
209,27.3
210,27.2
211,27.2
212,27.2
213,27.2
214,27.05
215,26.95
216,26.85
217,26.8
218,26.6
219,26.8
220,26.8
221,26.85
222,26.8
223,26.85
224,26.85
225,26.85
226,26.95
227,27.05
228,27
229,27.05
230,27.1
231,27.05
232,27
233,27.05
234,27.15
235,27.2
236,27.3
237,27.3
