time(s),temp_rise(℃）
2,-0.25
3,-0.25
4,-0.25
5,-0.2
6,-0.15
7,-0.15
8,-0.15
9,-0.1
10,0.15
11,0.6
12,1.15
13,1.7
14,2.3
15,3
16,3.75
17,4.45
18,5.2
19,6
20,6.75
21,7.65
22,8.45
23,9.35
24,10.25
25,11
26,11.9
27,12.65
28,13.5
29,14.45
30,15.2
31,15.9
32,16.65
33,17.4
34,18.1
35,18.95
36,19.8
37,20.6
38,21.4
39,22.35
40,23.25
41,24
42,24.75
43,25.65
44,26.5
45,27.25
46,27.85
47,28.6
48,29.15
49,29.95
50,30.55
51,31
52,31.5
53,31.95
54,32.25
55,32.55
56,32.95
57,33.3
58,33.65
59,34.05
60,34.4
61,34.65
62,34.95
63,35.3
64,35.55
65,35.85
66,36.15
67,36.5
68,36.8
69,37.05
70,37.4
71,37.6
72,38
73,38.35
74,38.6
75,38.8
76,39.15
77,39.45
78,39.65
79,40.1
80,40.2
81,40.35
82,40.5
83,40.8
84,41.05
85,41.2
86,41.3
87,41.4
88,41.45
89,41.65
90,41.85
91,42.1
92,42.35
93,42.6
94,42.95
95,43.2
96,43.35
97,43.55
98,43.65
99,43.75
100,44.1
101,44.3
102,44.45
103,44.65
104,44.8
105,44.8
106,45.05
107,45.3
108,45.4
109,45.5
110,45.7
111,45.8
112,45.8
113,45.75
114,45.95
115,46.1
116,46.2
117,46.35
118,46.45
119,46.5
120,46.6
121,46.55
122,46.7
123,46.6
124,46.7
125,46.75
126,46.75
127,47.1
128,47.15
129,47.35
130,47.55
131,47.65
132,47.55
133,47.55
134,47.6
135,47.6
136,47.6
137,47.65
138,47.6
139,47.6
140,47.65
141,47.75
142,47.75
143,47.75
144,47.7
145,47.7
146,47.7
147,47.8
148,47.9
149,48
150,48.05
151,48.2
152,48.45
153,48.5
154,48.55
155,48.6
156,48.6
157,48.65
158,48.6
159,48.6
160,48.65
161,48.6
162,48.65
163,48.85
164,48.9
165,48.95
166,49.1
167,49.05
168,49.1
169,49.1
170,49.1
171,49.05
172,49.05
173,49.2
174,49.15
175,49.15
176,49.05
177,49
178,49.15
179,49.1
180,49.1
181,49.2
182,49.15
183,49.1
184,49.05
185,49.05
186,49.05
187,49.2
188,49.3
189,49.45
190,49.75
191,49.85
192,49.8
193,49.75
194,49.7
195,49.6
196,49.5
197,49.4
198,49.35
199,49.4
200,49.3
201,49.3
202,49.25
203,49.25
204,49.3
205,49.3
206,49.3
207,49.35
208,49.4
209,49.4
210,49.4
211,49.5
212,49.6
213,49.6
214,49.55
215,49.65
216,49.75
217,49.7
218,49.7
219,49.85
220,49.85
221,49.85
222,49.8
223,49.75
224,49.7
225,49.65
226,49.65
227,49.55
228,49.45
229,49.4
230,49.45
231,49.5
232,49.55
233,49.5
234,49.55
235,49.5
236,49.5
237,49.5
238,49.55
239,49.6
240,49.75
241,49.8
242,49.8
243,49.85
244,49.95
245,49.9
246,49.95
247,50
248,49.9
249,49.8
250,49.85
251,50
252,50.05
253,50.05
254,50
255,49.85
256,49.8
257,49.8
258,49.65
259,49.6
260,49.6
261,49.65
262,49.75
263,49.7
264,49.7
265,49.65
266,49.6
267,49.6
268,49.55
269,49.7
270,49.85
271,49.95
272,49.95
273,50.05
274,50
275,50
276,49.9
277,50
278,50
279,49.95
280,49.85
281,49.8
282,49.8
283,49.75
284,49.7
285,49.75
286,49.8
287,49.8
288,49.9
289,49.95
290,50
291,50.1
292,50.05
293,50
294,50.05
295,50.1
296,50
297,50
298,50
299,50.1
300,50.15
301,50.4
302,50.5
303,50.5
304,50.5
305,50.45
306,50.35
307,50.3
308,50.3
309,50.45
310,50.45
311,50.45
312,50.4
313,50.3
314,50.3
315,50.3
316,50.25
317,50.15
318,50.15
319,50.2
320,50.25
321,50.35
322,50.3
323,50.35
324,50.35
325,50.4
326,50.4
327,50.4
328,50.25
329,50.2
330,50.3
331,50.45
332,50.5
333,50.55
334,50.5
335,50.45
336,50.3
337,50.3
338,50.2
339,50.3
340,50.35
341,50.5
342,50.5
343,50.4
344,50.3
345,50.3
346,50.2
347,50.3
348,50.55
349,50.55
350,50.6
351,50.6
352,50.6
353,50.65
354,50.7
355,50.75
356,50.9
357,51
358,51.15
359,51.2
360,51.25
361,51.1
362,51
363,50.9
364,50.95
365,50.95
366,50.9
367,50.9
368,50.85
369,51
370,51.1
371,51.1
372,51.05
373,50.85
374,50.75
375,50.7
376,50.7
377,50.75
378,50.7
379,50.6
380,50.6
381,50.7
382,50.6
383,50.6
384,50.55
385,50.55
386,50.6
387,50.6
388,50.65
389,50.65
390,50.65
391,50.55
392,50.45
393,50.4
394,50.35
395,50.45
396,50.45
397,50.55
398,50.7
399,50.7
400,50.65
401,50.75
402,50.75
403,50.85
404,51.05
405,50.95
406,50.85
407,50.7
408,50.65
409,50.7
410,50.7
411,50.8
412,50.75
413,50.7
414,50.65
415,50.6
416,50.65
417,50.65
418,50.65
419,50.55
420,50.6
421,50.65
422,50.75
423,50.8
424,50.8
425,50.8
426,50.9
427,50.9
428,50.9
429,50.95
430,51
431,50.9
432,50.9
433,50.8
434,50.75
435,50.85
436,51.05
437,50.9
438,50.95
439,50.95
440,51
441,51
442,50.95
443,51
444,51.05
445,51.15
446,51.2
447,51.3
448,51.2
449,51.25
450,51.4
451,51.5
452,51.5
453,51.3
454,51.15
455,51.1
456,51.2
457,51.25
458,51.2
459,51.1
460,51.05
461,50.95
462,50.9
463,50.9
464,50.95
465,50.85
466,50.85
467,50.9
468,51
469,51.05
470,51.05
471,51.2
472,51.25
473,51.2
474,51.3
475,51.3
476,51.25
477,51.15
478,51
479,50.95
480,50.85
481,50.8
482,50.8
483,50.8
484,50.85
485,50.8
486,50.8
487,50.65
488,50.6
489,50.55
490,50.4
491,50.3
492,50.2
493,50.25
494,50.25
495,50.3
496,50.35
497,50.45
498,50.5
499,50.45
500,50.65
501,50.55
502,50.45
503,50.35
504,50.3
505,50.15
506,50.1
507,50.2
508,50.15
509,50.1
510,49.95
511,49.45
512,48.85
