time(s),temp_rise(℃）
1,0
2,0.05
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0.1
11,0.35
12,0.8
13,1.25
14,1.8
15,2.4
16,3
17,3.65
18,4.25
19,4.95
20,5.6
21,6.2
22,6.85
23,7.5
24,8.2
25,8.85
26,9.65
27,10.3
28,11.05
29,11.65
30,12.25
31,12.95
32,13.5
33,14.15
34,14.85
35,15.4
36,16.05
37,16.55
38,17.1
39,17.55
40,18.1
41,18.6
42,19.15
43,19.5
44,20
45,20.45
46,21.05
47,21.5
48,22.05
49,22.35
50,22.7
51,23.15
52,23.6
53,24
54,24.3
55,24.7
56,25.1
57,25.45
58,25.85
59,26.25
60,26.6
61,27
62,27.3
63,27.65
64,27.95
65,28.25
66,28.5
67,28.7
68,29.1
69,29.35
70,29.55
71,29.8
72,30.05
73,30.2
74,30.35
75,30.55
76,30.6
77,30.75
78,30.9
79,31.05
80,31.4
81,31.75
82,32.15
83,32.45
84,32.9
85,33.15
86,33.2
87,33.3
88,33.4
89,33.5
90,33.65
91,33.9
92,34.2
93,34.35
94,34.45
95,34.55
96,34.7
97,34.9
98,35.1
99,35.2
100,35.25
101,35.4
102,35.6
103,35.65
104,35.85
105,35.95
106,36.05
107,36.15
108,36.3
109,36.55
110,36.65
111,36.75
112,36.8
113,36.8
114,37
115,37.1
116,37.35
117,37.4
118,37.35
119,37.35
120,37.3
121,37.35
122,37.4
123,37.5
124,37.45
125,37.6
126,37.65
127,37.7
128,37.65
129,37.6
130,37.5
131,37.4
132,37.5
133,37.55
134,37.55
135,37.6
136,37.6
137,37.55
138,37.8
139,37.8
140,37.85
141,37.9
142,37.85
143,37.85
144,37.95
145,38.2
146,38.4
147,38.5
148,38.55
149,38.55
150,38.7
151,38.75
152,38.8
153,38.9
154,38.9
155,38.9
156,38.95
157,39
158,38.95
159,38.95
160,39.2
161,39.2
162,39.1
163,39.2
164,39.25
165,39.3
166,39.25
167,39.3
168,39.35
169,39.3
170,39.25
171,39.3
172,39.55
173,39.7
174,39.75
175,39.7
176,39.75
177,39.75
178,39.7
179,39.75
180,39.85
181,39.85
182,40
183,40.1
184,40.2
185,40.25
186,40.2
187,40.1
188,40.15
189,40.15
190,40.2
191,40.2
192,40.25
193,40.25
194,40.25
195,40.15
196,40.1
197,40.05
198,39.9
199,39.75
200,39.7
201,39.7
202,39.65
203,39.65
204,39.6
205,39.6
206,39.7
207,39.75
208,39.7
209,39.65
210,39.6
211,39.55
212,39.55
213,39.6
214,39.75
215,39.85
216,39.9
217,40.05
218,40.1
219,40
220,40
221,39.95
222,40.05
223,40.1
224,40.05
225,40.05
226,40.15
227,40.55
228,40.85
229,41.2
230,41.15
231,41.15
232,41.1
233,40.85
234,40.6
235,40.45
236,40.55
237,40.6
238,40.4
239,40.5
240,40.6
241,40.55
242,40.45
243,40.3
244,40.1
245,40
246,40.1
247,39.95
248,40.15
249,40.1
250,40.15
251,40.25
252,40.3
253,40.35
254,40.35
255,40.25
256,40.3
257,40.4
258,40.35
259,40.35
260,40.3
261,40.35
262,40.35
263,40.45
264,40.55
265,40.5
266,40.5
267,40.5
268,40.35
269,40.3
270,40.25
271,40.05
272,40
273,39.95
274,39.8
275,39.75
276,39.8
277,39.75
278,39.7
279,39.6
280,39.6
281,39.6
282,39.55
283,39.55
284,39.55
285,39.6
286,39.75
287,39.8
288,39.7
289,39.85
290,39.95
291,40.05
292,40.15
293,40.1
294,40.1
295,40
296,40.05
297,39.95
298,40
299,40
300,40.2
301,40.4
302,40.5
303,40.55
304,40.5
305,40.5
306,40.6
307,40.6
308,40.65
309,40.7
310,40.65
311,40.95
312,41.15
313,41.15
314,41.05
315,41.1
316,41.1
317,41
318,41
319,41.05
320,41
321,41
322,41.05
323,41.15
324,41.25
325,41.35
326,41.4
327,41.55
328,41.8
329,41.9
330,41.6
331,41.45
332,41.35
333,41.35
334,41.5
335,41.7
336,41.65
337,41.65
338,41.55
339,41.4
340,41.25
341,41.1
342,40.95
343,40.8
344,40.85
345,40.85
346,40.85
347,40.75
348,40.55
349,40.55
350,40.55
351,40.4
352,40.35
353,40.3
354,40.25
355,40.3
356,40.5
357,40.55
358,40.55
359,40.45
360,40.4
361,40.35
362,40.4
363,40.5
364,40.7
365,40.95
366,41.05
367,41.05
368,41.15
369,41.15
370,41.1
371,41.1
372,41
373,40.9
374,40.75
375,40.7
376,40.45
377,40.35
378,40.25
379,40.2
380,40.2
381,40.25
382,40.1
383,40
384,40.05
385,40.05
386,39.9
387,39.8
388,39.7
389,39.75
390,39.75
391,39.85
392,40.35
393,40.6
394,40.55
395,40.3
396,41
397,41.2
398,41.25
399,41.65
400,42.05
401,42.15
402,42.15
403,42.25
404,42.2
405,42.45
406,42.6
407,43.1
408,43.45
409,43.2
410,42.8
411,42.65
412,42.45
413,42.2
414,42
415,41.8
416,41.95
417,42
418,42
419,41.95
420,41.95
421,41.9
422,41.85
423,41.8
424,41.85
425,41.75
426,41.7
427,41.5
428,41.35
429,41.25
430,41.1
431,40.95
432,40.75
433,40.55
434,40.35
435,40.1
436,39.9
437,39.75
438,39.65
439,39.6
440,39.55
441,39.45
442,39.4
443,39.45
444,39.55
445,39.55
446,39.6
447,39.6
448,39.65
449,39.6
450,39.7
451,39.7
452,39.7
453,39.7
454,39.75
455,39.95
456,40.2
457,40.2
458,40.15
459,40
460,40
461,40
462,39.9
463,39.85
464,39.7
465,39.8
466,39.8
467,40.4
468,41.1
469,41.2
470,41.25
471,41
472,41.1
473,41.05
474,41
475,41
476,40.95
477,41.05
478,41
479,40.95
480,40.95
481,41.05
482,40.95
483,40.9
484,40.9
485,40.85
486,40.7
487,40.7
488,40.65
489,40.7
490,40.6
491,40.4
492,40.15
493,40.05
494,39.8
495,39.65
496,39.65
497,39.65
498,39.65
499,39.8
500,39.7
501,39.65
502,39.65
503,39.75
504,39.7
505,39.7
506,39.5
507,39.45
508,39.4
509,39.45
510,39.55
511,39.65
512,39.75
513,39.95
514,40.05
515,40.15
516,40.4
517,40.4
518,40.55
519,40.5
520,40.75
521,40.9
522,41.05
523,40.8
524,40.8
525,41.2
526,41.65
527,42.05
528,42.5
529,42.95
530,43.35
531,43.8
532,44.15
533,44.5
534,44.85
535,44.95
536,45.15
537,45.35
538,45.45
539,45.5
540,45.55
541,45.55
542,45.35
543,45.4
544,45.4
545,45.4
546,45.45
547,45.4
548,45.35
549,45.25
550,45.15
551,44.95
552,44.6
553,44.2
554,44.05
555,44.1
556,44
557,43.7
558,43.5
559,43.2
560,42.95
561,42.8
562,42.65
563,42.6
564,42.55
565,42.55
566,42.45
567,42.35
568,42.3
569,42.4
570,42.2
571,42.05
572,42.1
573,42.2
574,42.1
575,41.95
576,42.05
577,41.9
578,41.8
579,41.85
580,41.75
581,41.5
582,41.5
583,41.45
584,41.4
585,41.35
586,41.25
587,41.2
588,41.15
589,41.05
590,40.9
591,40.85
592,40.8
593,40.55
594,40.6
595,40.55
596,40.55
597,40.6
598,40.6
599,40.5
